#{"t_start": 1704554890.38357, "env_id": "None"}
r,l,t
0.974199,81,1257.501015
5.271905,121,1263.626514
2.566596,147,1270.994554
24.736302,138,1277.86199
9.157747,109,1283.380534
1.03288,136,1291.381233
2.838154,111,15440.85761
2.037887,158,15450.626701
13.890153,126,15457.281657
15.640438,192,15466.935949
3.230892,89,15472.156673
5.313779,91,15479.822628
8.274768,317,15501.458411
51.655544,194,15511.775942
5.07989,153,15519.400234
7.572353,84,15523.816537
0.672552,70,15527.601426
3.257128,208,15538.887343
30.14894,115,15545.743161
4.640845,171,15556.322193
18.396807,218,15568.667882
1.491385,78,15573.39852
6.147083,58,15577.16229
9.70045,173,15588.318059
61.146188,274,15605.561402
8.415401,142,15614.550336
3.231107,73,15618.888677
37.590481,147,15627.699133
41.587073,260,15642.200358
12.152715,138,15650.345558
28.343029,127,15658.595966
122.000462,431,15685.104402
8.506038,181,15696.262029
0.664675,50,15699.924976
14.019066,127,15707.757477
4.955902,139,15715.778548
12.582704,148,15723.077679
18.443386,99,15728.121311
4.427521,177,15738.634126
12.502455,199,15751.16124
2.40603,249,15765.327538
8.822092,163,15775.147541
142.263853,810,15822.646915
37.658844,240,15834.687861
46.990706,271,15849.984355
113.884421,405,15874.617048
8.836532,273,15890.429651
10.827161,159,15899.494471
44.983153,327,15918.015067
0.629607,269,15933.210972
32.48752,210,15945.490274
14.601085,216,15958.748266
31.122902,314,15975.741284
12.198541,149,15984.899281
34.9065,159,15994.105962
40.307609,256,16006.502883
18.331992,211,16018.285433
9.942495,121,16026.031408
9.713545,163,16035.089554
15.956006,219,16048.011529
1.31224,135,16056.227765
15.889862,236,16069.474303
4.337368,120,16075.869712
25.659177,210,16086.451288
15.368448,295,16102.269001
8.41923,189,16112.727107
72.926356,681,16147.187056
3.151941,113,16152.961107
7.456789,90,16157.635441
10.7599,169,16166.042007
35.685547,151,16173.627852
49.396827,293,16187.89178
1.183773,129,16194.694957
17.470104,77,16198.78905
9.253513,170,16207.16428
0.565364,64,16210.587662
24.957247,132,16217.369135
1.887103,111,16222.92052
3.795328,173,16231.41658
10.100537,244,16243.628323
20.307846,154,16251.297579
56.924615,235,16265.83258
12.655759,162,16273.976377
24.541888,241,16285.830253
22.576377,262,16298.614768
13.143729,66,16302.233636
15.528434,159,16310.321287
18.491023,178,16319.256434
16.479606,193,16328.892634
6.509736,132,16335.714325
0.0,52,16338.708331
4.060769,95,16343.617702
68.798589,167,16351.925515
1.887055,71,16355.634801
23.131526,383,16374.266989
11.611801,130,16381.214554
19.594183,164,16389.450342
17.336332,82,16394.043068
10.293421,221,16404.963913
2.077982,81,16409.446969
57.370162,318,16424.928486
2.607599,93,16429.779184
2.75143,97,16434.830489
10.429459,186,16444.491524
3.732546,42,16446.964895
4.224176,137,16453.672196
13.902314,224,16464.572155
71.785066,418,16484.57779
0.794774,115,16490.567666
1.253085,149,16498.158678
5.566915,139,16505.211684
13.572593,350,16522.015912
4.739266,77,16526.118324
1.596686,51,16529.074043
17.059822,566,16555.715004
5.045066,117,16561.674073
2.624203,131,16568.288872
7.261238,229,16579.61494
35.131493,223,16590.40813
1.340233,46,16593.036111
2.781726,286,16606.900271
11.792179,149,16614.342567
12.247186,159,16622.102803
3.448347,75,16626.220797
50.622703,130,16632.816685
32.151954,583,16660.776918
10.034013,148,16668.132037
8.599132,104,16673.412061
1.737869,289,16687.670954
31.884923,259,16700.420449
48.456717,278,16713.756833
1.729167,215,16724.180936
23.533496,299,16738.765993
53.639677,237,16750.157912
16.968188,173,16758.661162
10.01579,149,16766.115233
24.489282,125,16772.336656
3.689736,87,16777.135625
