#{"t_start": 1701053499.0155997, "env_id": "None"}
r,l,t
1616.33204,281,1299.367297
4099.058296,714,1318.848145
1209.770108,178,1324.28976
1528.545015,262,1331.9496
2233.409943,312,1340.997384
1076.663904,165,1345.989039
432.831333,86,1348.843486
2241.953757,358,1358.87391
2004.194715,270,1366.719081
267.035172,54,1368.659813
3970.278994,709,1388.155654
1946.691421,406,1399.466838
2273.940373,448,1412.242235
2752.265115,696,1431.586738
762.577138,178,1436.925429
599.257296,142,1441.281832
575.017744,137,1445.486387
4773.225837,1001,1473.041479
2958.24245,707,1492.576269
1675.59045,348,1502.31524
4303.877782,958,1530.03615
1347.893148,264,1537.749597
3962.601777,842,1560.968618
1219.053649,238,1567.964208
3122.924508,718,1591.289217
2697.218193,684,1610.397137
1209.150933,178,1615.756617
682.511225,149,1620.25401
654.775522,105,1623.576171
938.162311,148,1628.125008
2824.301057,689,1647.185893
1172.920576,207,1653.130542
1263.567301,237,1660.029238
926.83903,174,1665.20715
985.91283,223,1671.742738
526.500493,120,1675.473657
1172.265148,263,1683.164117
979.381659,129,1687.218546
1847.250867,383,1697.97095
948.522638,223,1704.560406
1141.433137,193,1710.165963
654.763071,134,1714.346012
3600.113405,820,1736.962717
477.279418,115,1740.601267
2082.785702,390,1751.725548
3512.927211,574,1767.729825
1145.371433,299,1776.142929
1012.314144,257,1783.549082
3404.499181,883,1807.820232
2168.85099,591,1824.323858
2339.134639,663,1842.719947
2585.860935,512,1857.242119
3549.768974,1001,1885.213687
763.152793,211,1891.361422
1609.452009,376,1901.986362
3649.668993,1001,1929.726414
2851.602297,1001,1957.19222
2931.977503,1001,1984.686546
1205.989241,374,1995.40297
3426.612947,1001,2023.195477
1694.079225,535,2038.002375
3737.399839,1001,2065.500486
4011.430942,988,2093.112632
4456.65774,1001,2120.410427
544.364775,248,2127.638464
3294.617169,1001,2155.275765
1904.79308,363,2166.354283
742.803181,179,2171.97536
1718.136649,395,2186.48197
1035.686634,369,2196.976427
1758.830056,462,2210.232043
699.990178,168,2215.269944
791.647477,190,2220.917851
2643.323053,765,2242.195914
2395.282629,502,2256.312212
670.689447,164,2261.267666
1197.044428,277,2269.271064
830.552384,234,2276.071182
4536.588519,1001,2303.514673
1323.864361,193,2309.324889
3285.173062,660,2327.72027
359.896439,69,2330.077453
2001.235658,368,2340.44101
3104.602319,568,2356.374979
197.397136,69,2358.775056
1005.359747,203,2365.041338
366.440973,75,2367.565559
287.074256,72,2369.985094
2537.682893,348,2379.809968
2626.419007,582,2396.411582
925.509212,156,2401.237356
588.125303,98,2404.368137
182.098371,45,2406.125437
293.541439,62,2408.387921
835.706158,156,2413.112326
363.30742,143,2417.532827
355.124955,67,2419.924137
582.05659,173,2425.218977
1267.137351,214,2431.506281
523.554721,149,2436.013235
771.22928,210,2442.15454
1073.551415,190,2447.799119
821.369664,111,2451.353076
573.057777,81,2454.06981
1429.279118,217,2460.407808
1024.674498,192,2466.123472
1591.655933,269,2474.053324
226.027621,31,2475.429364
813.113941,139,2479.757267
1362.430973,152,2484.409279
1043.829368,201,2490.356385
1017.631058,111,2493.775692
1167.804778,299,2502.20528
1162.761852,237,2509.07691
892.566765,132,2513.169235
1401.248899,194,2518.893634
2245.009239,520,2533.393842
840.260394,244,2540.642519
1106.448494,143,2545.082644
1652.999051,465,2559.226562
447.265601,77,2561.84714
959.453784,182,2567.337084
473.449184,116,2570.956999
128.412982,24,2572.084215
1625.24902,343,2581.833636
1933.570847,417,2593.552999
660.048732,106,2596.960919
496.403307,88,2599.762232
3755.377169,599,2616.309985
1864.592902,276,2624.237986
583.841134,142,2628.555694
4089.8427,679,2647.468052
1636.204725,228,2654.14631
2404.656962,415,2665.874747
1942.874165,414,2677.592452
438.760569,90,2680.612681
4739.679353,785,2702.23687
2966.986961,752,2723.2984
253.801843,42,2724.952115
2688.133899,616,2742.163706
72.412038,17,2743.132383
166.912966,33,2744.581508
2910.517718,479,2757.769903
80.886933,18,2758.771778
391.981543,62,2760.980507
5303.229214,1001,2792.001237
1321.197498,204,2798.081964
1521.341358,316,2807.248692
4997.613956,990,2834.447397
55.22434,14,2835.34248
482.678106,100,2838.609293
1804.438077,403,2850.078235
4908.253806,797,2872.097244
585.100992,160,2876.791734
1220.599088,214,2883.144415
65.337391,14,2884.047961
107.773163,20,2885.104139
1784.25699,261,2892.72914
1714.160393,424,2904.635313
649.636008,175,2909.834323
3038.994119,460,2922.758368
2653.039797,463,2935.785153
49.746528,13,2936.639738
106.40843,19,2937.666527
581.353806,78,2940.26397
1037.745176,245,2947.311124
820.455784,160,2952.122527
108.574323,18,2953.089378
730.10132,110,2956.559895
3192.220131,961,2983.26851
1325.190136,234,2990.013485
989.084471,305,2998.81038
1959.454329,732,3019.214465
1409.753306,438,3031.561566
1512.853257,240,3038.44231
1466.617873,187,3044.134961
975.909692,165,3049.1962
946.44436,171,3054.353824
1302.908533,169,3059.433001
1358.129495,292,3067.881586
984.829908,228,3074.511803
2138.74416,580,3090.654558
1301.509547,312,3099.66642
2233.203234,529,3114.473069
678.215107,91,3117.432157
653.720644,145,3121.904204
1748.186628,277,3129.827025
727.078495,71,3132.264873
1552.316375,287,3140.472627
685.565132,100,3143.664427
3552.601322,602,3160.303455
2591.531485,354,3170.2574
613.66402,71,3172.660016
1321.11605,197,3178.508382
1211.989549,162,3183.332776
1946.655729,259,3190.758288
1072.66982,120,3194.540179
685.226928,163,3199.499958
3026.31172,461,3212.398626
3193.952963,583,3228.492254
3675.046031,674,3247.353616
1168.031671,322,3256.444415
3475.439638,636,3274.324001
3534.957841,630,3293.161516
2157.23136,329,3302.90743
1467.923905,580,3319.600055
2373.235028,334,3329.141738
628.690177,112,3332.768564
1862.020021,250,3339.97932
1286.496132,195,3345.711991
1703.05563,408,3357.203721
3847.891214,930,3386.673954
4259.451518,820,3409.528435
1277.959937,196,3415.385185
966.057047,130,3419.595926
1023.931855,139,3423.904998
1758.207424,335,3433.501011
2945.03142,570,3449.35788
5340.512213,1001,3476.505946
5046.269101,974,3503.339129
5746.533061,1001,3530.752847
2298.321496,296,3539.091551
3887.619233,637,3556.734926
6555.971965,1001,3584.286054
1591.127845,204,3590.289889
3593.930618,516,3604.689752
4546.148293,1001,3632.271263
1661.250614,282,3640.551854
3151.703649,637,3658.31758
1465.881599,284,3666.670272
1673.949889,223,3673.256319
1137.549917,264,3681.067327
637.735377,73,3683.586394
4708.054026,1001,3711.353234
938.344959,123,3715.162025
4057.400163,509,3729.345148
933.334574,128,3733.237775
1155.576604,206,3739.308842
2673.071637,526,3753.900886
909.74272,136,3758.043242
1035.849704,120,3761.838841
472.912435,58,3763.955194
1532.404046,251,3771.376594
1058.655902,265,3778.965677
946.84861,113,3782.498264
637.272735,77,3785.101504
1266.224825,175,3790.330217
1996.907612,516,3804.688004
1065.757824,139,3808.914715
996.118056,170,3813.90951
1377.539578,184,3819.3038
947.882563,190,3825.002237
574.731041,80,3827.741916
1147.864612,131,3831.855035
1211.699051,201,3837.771814
1579.100581,178,3843.083607
1384.967663,246,3850.151866
808.179009,102,3853.401633
1200.812192,248,3860.706146
2010.961197,314,3869.607857
3660.105235,495,3883.892702
1834.739779,339,3893.718381
7701.23937,1001,3921.151945
862.873568,99,3924.410184
5313.043031,713,3944.32156
1970.10043,217,3950.651738
2626.869717,356,3960.716603
1678.553797,264,3968.713119
7209.59307,851,3995.520304
1185.797825,143,3999.929417
1757.089412,206,4006.025807
8106.161929,1001,4033.190189
1811.487268,209,4039.30923
3465.209082,425,4051.394298
7571.470794,1001,4078.813014
2815.238484,334,4088.252208
1917.199389,262,4095.800865
7616.810328,1001,4123.484838
5069.560353,606,4140.194133
8366.858376,1001,4168.04433
7557.47457,1001,4195.459161
2228.200137,499,4209.345309
1122.737583,204,4215.253423
2206.755386,325,4224.625227
1458.004354,181,4230.131479
1037.984219,188,4235.701596
548.570564,119,4239.327514
3652.994188,948,4265.486412
1767.646773,258,4272.949911
1701.553188,242,4280.018172
2758.703078,354,4290.295954
985.830829,173,4295.584816
1461.032537,178,4300.83584
4574.957812,693,4320.037498
6958.315889,1001,4347.540128
8040.993328,1001,4375.004105
4632.027279,547,4390.154813
1944.60265,229,4396.830146
1340.379829,213,4403.199656
2592.883552,363,4413.506265
3263.658061,613,4430.727135
3452.139181,492,4444.39063
4394.847936,1001,4472.203443
7599.647209,1001,4499.718624
6657.294865,1001,4527.290694
1481.063697,188,4532.871245
3644.966704,542,4547.96266
2752.457588,347,4557.860427
1865.589331,226,4564.435682
347.562483,98,4567.693265
4033.988569,781,4592.737435
704.270341,167,4597.891568
7003.662152,1001,4625.438014
7012.706231,1001,4652.706149
2751.232209,376,4663.230796
978.902522,200,4669.244628
5661.528623,825,4692.044676
5120.436574,664,4710.394576
2392.562377,354,4720.309916
6036.97346,1001,4747.821448
6105.053595,1001,4775.318842
899.130233,139,4779.5605
6015.644342,1001,4806.967713
557.294855,127,4810.920863
1652.061043,244,4817.91314
2793.275835,493,4831.730429
7573.216329,1001,4859.086512
851.315363,145,4863.568244
3099.616128,502,4877.794414
720.211107,83,4880.577968
1177.800329,226,4887.144265
4943.868189,871,4910.937739
5767.709773,1001,4938.552704
1431.680679,179,4943.977278
2249.320381,286,4952.237204
6314.351108,1001,4979.842408
6055.437153,1001,5007.047698
7236.63356,1001,5034.385847
1640.435556,406,5045.776404
5961.09752,1001,5073.12252
1739.423679,270,5080.906682
3537.795427,537,5095.815876
3496.375508,419,5107.553896
1314.919134,144,5112.024385
6478.506938,1001,5140.328593
2634.316877,376,5150.929889
2506.808123,298,5159.481449
5344.455922,749,5183.810462
4157.647449,546,5199.10463
2530.950992,517,5213.824804
7153.484194,1001,5241.18964
6762.324642,1001,5268.406961
7610.057838,1001,5295.820603
2602.407276,336,5305.332874
641.426223,70,5307.790053
6768.45507,1001,5335.643629
7502.750564,1001,5363.162672
766.163729,90,5366.149685
7682.048626,1001,5393.602268
4412.024886,543,5408.641095
3232.564421,526,5423.187411
6221.450392,990,5450.261063
6200.035668,950,5476.383391
6676.587294,1001,5503.948438
2870.678448,387,5514.911834
8154.404298,1001,5542.507126
2188.267053,325,5551.818666
7424.401082,1001,5579.24148
2609.56754,367,5589.583399
7682.227908,1001,5616.94545
6198.129726,1001,5644.348917
1664.499448,233,5651.134288
6729.021593,1001,5679.010478
4235.876928,544,5694.254809
5642.863899,765,5715.269685
5316.365056,708,5734.600945
4096.26521,539,5749.517107
3184.876476,442,5762.01171
952.45337,494,5778.887622
6913.20004,1001,5808.163891
6454.376083,1001,5835.794138
3066.0994,463,5848.702508
3779.420061,1001,5876.321897
1507.63304,250,5883.537633
821.904223,140,5887.751992
2731.816775,413,5899.457554
4879.191255,1001,5926.864475
1946.261923,830,5949.928096
3996.39041,919,5975.38153
5513.194838,1001,6002.776013
1089.478509,172,6007.88788
1248.023912,191,6013.533353
2999.866366,1001,6041.162486
3814.876928,626,6058.509019
886.552881,700,6077.857037
6908.264916,1001,6105.171539
5020.94519,774,6126.453036
6937.206073,1001,6153.746379
6682.203433,1001,6181.2089
7069.354667,1001,6208.92196
638.524283,105,6212.329249
5348.382712,961,6238.885491
7130.971636,1001,6266.271596
1823.072536,1001,6293.389162
2130.432097,285,6301.556958
7775.657647,1001,6328.906286
7539.806226,1001,6355.98862
7163.367974,1001,6387.022389
7084.884188,1001,6414.426336
7949.307554,1001,6441.658752
5135.293727,637,6459.43599
6666.485741,810,6481.774201
7845.694503,1001,6509.353442
6659.664672,1001,6537.047722
7668.414923,1001,6564.095517
7401.222821,1001,6591.888775
3269.133059,415,6603.481592
6489.585985,999,6630.975765
2511.335685,321,6640.253079
5384.38083,715,6660.121005
3861.324251,627,6677.539922
1792.576574,269,6685.270262
6731.837637,1001,6712.448731
3906.523063,548,6727.60544
3809.316879,510,6741.80515
7845.651353,1001,6769.152041
7547.193083,1001,6796.617682
7761.618737,1001,6824.262137
7994.865414,1001,6851.538046
7662.529195,1001,6878.651037
7619.690906,957,6904.806478
3670.416682,476,6918.009545
4449.978015,555,6934.082295
7663.102498,1001,6961.93211
2090.465067,277,6970.021789
7246.848699,1001,7000.766114
6707.512636,833,7023.468947
7981.631309,1001,7050.567573
4008.014869,564,7066.112783
2743.970866,378,7076.687346
1996.502802,240,7083.739256
4194.508105,532,7098.368721
4314.906688,593,7114.896603
8169.348149,1001,7142.254346
6713.028909,828,7165.098335
7298.945366,1001,7192.451232
7912.149999,1001,7220.326002
5253.234478,689,7239.486058
7705.677254,1001,7267.132952
1078.400765,130,7271.170912
8271.631753,1001,7298.534843
2451.732551,315,7307.476056
7748.696095,1001,7334.860503
8650.502289,1001,7362.260501
938.659316,116,7365.855886
7409.859425,1001,7393.099124
7759.923581,1001,7420.702922
7603.726293,1001,7448.033664
7994.116272,1001,7475.478792
6634.673405,1001,7502.750008
7465.140399,1001,7530.081762
5785.048641,755,7550.912706
7238.512367,1001,7581.957196
7925.555585,1001,7609.452471
7603.880396,1001,7636.797391
8104.215907,1001,7664.294531
6628.745805,1001,7691.679713
4748.323423,627,7709.074227
6913.217237,1001,7736.594725
7593.760389,1001,7764.524549
7269.451377,1001,7791.940236
7584.772301,1001,7819.229274
6742.223643,1001,7846.795913
8232.174357,1001,7874.057899
2860.979272,367,7884.570939
3738.029651,590,7901.141991
7777.789095,1001,7928.340955
7456.013497,1001,7955.759462
7787.320274,1001,7982.957756
2065.194355,277,7990.820301
7440.630807,1001,8018.069991
7467.44973,1001,8045.258709
7180.083069,1001,8072.319369
7463.929728,1001,8099.719589
7517.286253,1001,8127.049583
7577.124054,1001,8154.328605
1812.141687,231,8161.13729
7487.163424,1001,8192.285614
7897.774111,1001,8219.68944
8178.905426,1001,8247.120197
7824.951086,1001,8274.614919
8152.900069,1001,8302.35509
7240.505705,1001,8329.681022
7636.990696,1001,8357.083857
7742.45808,1001,8384.306739
8063.128793,1001,8411.589119
7190.217688,1001,8438.859418
1797.625026,391,8450.095408
7362.970539,1001,8477.905718
7442.732411,1001,8505.459761
6830.402816,1001,8532.960117
7678.316478,1001,8560.113794
7343.927506,1001,8587.335205
2969.300858,433,8599.264858
3291.150074,470,8612.343799
7293.651139,1001,8639.671748
4981.849883,632,8657.092201
4541.536089,603,8673.776428
6411.292404,913,8698.67881
7222.905187,1001,8726.213325
7272.204114,1001,8754.022863
478.384189,77,8756.60333
7475.388254,1001,8787.590578
6465.865246,1001,8815.016124
3450.091555,656,8833.188258
2038.636269,308,8842.009566
3963.3461,533,8856.727247
1383.81979,213,8862.905724
7121.654292,1001,8890.349081
719.154138,112,8893.751984
7225.796628,1001,8921.300532
7476.560703,1001,8948.589353
7596.307683,1001,8975.949976
7551.026691,1001,9003.604646
3345.162575,464,9016.734308
7015.069998,1001,9044.004407
7346.048672,1001,9071.339942
7991.752356,1001,9099.601383
7016.262472,913,9125.212737
3054.930302,453,9138.009062
3711.416206,464,9151.083077
4195.6274,594,9167.392152
7516.39573,1001,9195.490733
1348.424127,168,9200.589556
634.335253,75,9203.145474
7567.554736,1001,9230.54844
7471.372357,1001,9257.928266
7298.639851,1001,9285.364004
7755.811669,1001,9312.968246
8274.32799,1001,9340.674316
8249.331879,1001,9368.798356
7279.352222,1001,9399.907262
6256.176634,958,9426.30461
7279.167787,1001,9453.54874
7778.92118,1001,9480.74215
3534.328897,510,9495.042913
2656.03242,389,9506.132468
7416.188755,1001,9533.542255
7937.686486,1001,9561.001013
7685.600376,1001,9588.427734
6650.084851,1001,9616.135672
7489.09833,1001,9643.955174
7129.190266,1001,9671.35492
7439.825085,1001,9698.916327
7603.209611,1001,9725.928171
6304.953673,1001,9753.526504
6971.712564,1001,9780.677865
2088.716396,287,9788.730402
7232.550238,1001,9816.358117
4044.430184,596,9832.933909
6865.746238,1001,9859.994857
7456.407812,1001,9887.110991
7493.057579,1001,9914.564435
7746.761274,1001,9942.117923
7307.524138,1001,9969.904634
7258.435912,1001,10000.620523
7344.571282,1001,10028.124426
7550.872266,1001,10055.405568
7331.805671,1001,10082.837027
7551.540199,1001,10110.148668
7901.302613,1001,10137.546015
1184.694816,147,10141.985784
6995.563598,1001,10169.431378
7545.702901,1001,10196.861302
7410.173412,1001,10223.908794
7528.789672,1001,10251.282615
7862.781727,1001,10278.609298
7715.976547,1001,10305.547704
4990.355338,676,10324.292726
7198.811939,1001,10351.954757
7765.195936,1001,10379.287673
7961.229529,1001,10406.965057
4524.168048,586,10423.118717
7410.025608,1001,10450.499756
8024.084085,1001,10477.92738
5034.72068,704,10497.070915
7244.778044,1001,10524.4104
3512.1326,504,10538.790373
6835.073164,1001,10566.629049
1553.638587,368,10580.169872
7059.065025,1001,10607.899824
7973.380809,1001,10634.970608
7169.302,1001,10661.875742
7363.022307,1001,10689.183119
7461.609179,1001,10716.357961
7429.056139,1001,10743.450802
7357.470141,1001,10770.881537
7934.426777,1001,10798.538747
1391.768178,227,10805.127158
6303.309039,798,10827.127881
2483.153956,416,10838.620657
7606.8058,1001,10865.844512
7477.842022,1001,10892.822397
7975.503417,1001,10919.971365
7551.331139,1001,26144.978341
7971.078195,1001,26178.633102
4367.147903,605,26204.73412
8247.429011,1001,26254.539054
8415.54053,1001,26304.143748
