#{"t_start": 1700602785.8321967, "env_id": "None"}
r,l,t
0.0,93,2288.413277
1.262098,338,2298.286629
0.0,145,2302.665083
0.0,56,2304.691216
0.0,24,2306.086487
0.0,508,2324.171975
0.0,63,2326.670189
0.0,201,2333.582892
0.702415,164,2339.485086
0.0,47,2341.707151
0.0,59,2344.46544
0.0,85,2347.513294
0.0,209,2355.219716
0.0,71,2358.178815
0.0,297,2368.409569
0.0,401,2381.651513
0.571123,232,2389.820787
0.0,42,2391.422105
0.0,1001,2420.582086
0.0,441,2434.120986
10.523663,66,2436.951904
3.875393,34,2438.614992
5.627081,114,2442.654243
10.452273,96,2446.322496
1.767936,1001,2475.617152
3.674988,323,2485.369366
2.20724,105,2488.684505
0.0,48,2490.488685
0.0,379,2500.887896
2.71707,51,2503.035156
0.0,128,2507.655806
0.0,75,2510.626503
3.7381,107,2514.63652
4.672846,68,2517.197946
3.9935,72,2519.785028
0.106338,33,2521.155367
2.645829,45,2522.927635
3.780883,214,2529.255762
12.126276,130,2533.24211
0.689858,212,2539.500415
8.909779,80,2542.156665
1.232593,157,2546.914911
3.18284,394,2558.467046
12.232097,102,2561.927219
0.0,128,2566.372256
6.780964,195,2573.020226
0.0,358,2584.784186
0.0,454,2598.49369
0.850285,520,2614.539422
3.549693,335,2624.869972
11.388775,378,2636.525543
0.0,72,2639.301284
0.0,282,2648.129863
0.0,265,2656.611544
0.0,455,2669.8197
0.0,289,2679.335361
12.457776,899,2708.020243
0.477374,196,2714.917856
0.0,455,2728.251167
8.120896,121,2732.4765
45.575429,495,2749.580753
10.739277,109,2753.956137
29.712755,80,2757.628342
1.990688,319,2768.706844
4.708125,92,2772.326847
255.455611,645,2792.798855
107.187982,109,2796.306518
68.790793,542,2811.264274
4060.748218,1001,2842.438669
4554.252758,1001,2873.027874
450.132216,113,2876.895497
4803.989241,1001,2908.734332
4720.909958,1001,2951.434539
4780.157563,1001,2997.983247
4792.2093,1001,3034.964277
4838.783018,1001,3063.039123
4853.989985,1001,3091.689577
4836.586611,1001,3121.102937
5194.323049,1001,3149.855122
4843.141498,1001,3177.470298
5202.729977,1001,3205.099539
5200.397603,1001,3232.851552
5168.21201,1001,3263.814834
5215.929103,1001,3291.260664
5167.254908,1001,3324.257969
5033.366839,1001,3355.676451
5197.030264,1001,3390.224363
5178.899682,1001,3418.61913
5099.840503,1001,3447.409685
5074.472182,1001,3477.092127
5176.068988,1001,3507.336216
4776.796337,1001,3538.624241
5134.749617,1001,3568.516368
3856.668323,1001,3597.521363
5094.775973,1001,3624.482521
4244.918842,1001,3651.957093
4417.017519,1001,3679.399762
5014.034772,1001,3707.017862
3647.683093,1001,3734.246267
3760.840055,1001,3761.61874
4995.206762,1001,3789.268762
3189.109407,1001,3821.366361
4688.218591,1001,3849.338576
4945.39544,1001,3877.006464
508.672317,159,3881.841541
4442.247501,1001,3909.325271
4437.923728,1001,3946.787426
4817.996929,1001,3998.26531
4815.132426,1001,4079.725621
3394.813601,1001,4110.311059
4568.562558,1001,4140.809633
4545.692159,1001,4173.482661
316.904765,103,4176.744627
4627.368675,1001,4204.599416
4582.313504,1001,4237.359892
3827.910851,1001,4269.999724
3115.402111,884,4299.384361
4707.532795,1001,4328.769961
4694.967599,1001,4360.46727
3848.891825,1001,4394.947695
4776.687541,1001,4428.474972
3480.832494,1001,4458.583845
3077.684429,1001,4486.549719
3555.028074,1001,4518.681353
2647.987935,1001,4553.972382
4273.929439,1001,4585.942631
4110.662488,1001,4622.92892
245.549556,112,4627.265668
5063.764672,1001,4661.344176
4557.129445,1001,4695.616885
4051.008923,1001,4723.353816
3993.322943,1001,4750.776551
4432.096019,1001,4784.586849
4657.823972,1001,4831.611385
4725.14128,1001,4867.701888
4832.143334,1001,4894.747945
4656.012568,1001,4922.602091
4875.930795,1001,4949.523628
4738.788034,1001,4976.538355
4742.495047,1001,5003.60937
4998.10769,1001,5030.520935
5008.713247,1001,5057.399969
4997.800499,1001,5084.264362
5016.038139,1001,5111.57546
4730.372661,1001,5138.676972
4583.613645,1001,5166.124827
4874.142294,1001,5193.056539
4949.027165,1001,5220.026163
4878.707397,1001,5246.786345
4822.428841,1001,5273.683646
4961.70051,1001,5300.344864
4973.161903,1001,5327.139636
4984.673763,1001,5354.397893
4941.780345,1001,5381.30386
4943.283117,1001,5408.317996
4944.040349,1001,5435.416249
4358.510888,1001,5462.133792
4715.954064,1001,5488.766997
4924.206118,1001,5515.546443
4750.696507,1001,5542.071421
4782.299941,1001,5568.911672
4913.520161,1001,5596.444023
4928.164669,1001,5623.725751
4910.570119,1001,5650.483311
3486.325787,1001,5677.224425
3873.104079,1001,5704.019228
2762.004,778,5725.111924
4217.346049,1001,5751.921513
1417.617558,444,5764.163303
1013.877006,360,5774.163624
923.163984,309,5782.559202
406.803723,264,5789.900587
797.67181,325,5798.981786
4859.501005,1001,5834.993705
580.689082,273,5845.129614
0.0,89,5848.698075
874.261379,390,5863.028291
4791.703306,1001,5896.64544
4738.748563,1001,5923.848767
4811.46681,1001,5951.058078
4469.273633,1001,5978.793
4937.972625,1001,6005.37832
13.82552,104,6008.59598
4869.631908,1001,6035.257858
4796.329102,1001,6062.368603
4538.333638,1001,6089.216173
4831.054781,1001,6115.907373
4812.711604,1001,6142.646908
4849.080213,1001,6169.434727
4830.341367,1001,6196.132827
4960.681672,1001,6223.070459
4881.884226,1001,6249.815703
4201.663108,1001,6276.875432
4863.079419,1001,6303.920615
4814.493727,1001,6330.772912
4970.92248,1001,6357.347246
4827.809108,1001,6384.233383
4797.436463,1001,6411.294031
4959.834319,1001,6438.542889
4916.684987,1001,6465.318485
4801.953369,1001,6492.146854
4901.800809,1001,6518.926369
4893.59476,1001,6545.901328
4865.580681,1001,6572.664909
4924.635005,1001,6600.087671
4767.913981,1001,6629.274325
4893.965961,1001,6656.098696
4862.994648,1001,6682.845896
4921.062259,1001,6709.95446
4698.583168,1001,6736.93133
4886.869482,1001,6763.565156
4851.38797,1001,6790.438473
4824.492233,1001,6817.430375
4905.469799,1001,6844.185037
4750.213645,1001,6871.029473
4778.254869,1001,6897.881509
4853.743724,1001,6924.25375
4883.325034,1001,6950.974419
4903.666763,1001,6977.835362
4871.018063,1001,7004.360653
4896.644732,1001,7031.082727
4864.5353,1001,7057.845973
4804.452801,1001,7084.290313
4866.628057,1001,7110.681159
4883.185238,1001,7137.67004
4886.207993,1001,7164.240107
4912.259428,1001,7195.2068
4793.342519,1001,7222.005587
4845.375786,1001,7248.883349
4885.980016,1001,7275.718045
4850.488299,1001,7302.155031
4850.286593,1001,7328.898027
4890.026674,1001,7355.47672
4793.269439,1001,7382.660586
4825.965139,1001,7409.175737
4799.921185,1001,7439.844749
4815.935386,1001,7480.819409
4903.277757,1001,7542.866304
4821.609844,1001,7587.171211
4840.673228,1001,7620.950016
4869.358549,1001,7654.135311
4861.968203,1001,7688.575371
4853.591143,1001,7720.940477
4782.728518,1001,7752.507715
4767.373703,1001,7785.464083
4788.536156,1001,7817.461688
4836.739784,1001,7849.788444
4803.56719,1001,7882.818483
4858.019733,1001,7916.799078
4858.04019,1001,7950.646667
4814.90338,1001,7983.900308
4853.326926,1001,8014.670685
4836.636141,1001,8051.246168
4806.330533,1001,8100.012495
4817.40135,1001,8147.271121
4849.92012,1001,8178.015546
4852.640068,1001,8210.481833
4865.455788,1001,8242.898241
4803.975148,1001,8275.12923
4868.243438,1001,8308.490541
4844.887104,1001,8342.342151
4776.275403,1001,8375.931209
4800.853486,1001,8415.142235
4783.57281,1001,8448.558983
4843.312048,1001,8482.236063
4788.55299,1001,8515.990916
4768.67368,1001,8549.709124
4842.340619,1001,8577.414334
4556.164157,1001,8605.687004
4875.521184,1001,8633.047428
4803.997221,1001,8660.287176
4795.447631,1001,8687.499402
4866.521554,1001,8716.267718
4828.727311,1001,8746.240832
4877.040404,1001,8775.402802
4770.405878,1001,8802.020704
4867.661692,1001,8830.377017
4817.761676,1001,8857.26953
4818.220663,1001,8884.159226
4742.622728,1001,8910.837809
4506.017671,1001,8937.730136
4765.270231,1001,8972.961954
4822.153407,1001,9046.824833
4848.565319,1001,9095.47365
4889.012883,1001,9131.815763
325.965225,100,9135.650237
4837.961872,1001,9168.144834
4859.571609,1001,9202.08769
4786.356808,1001,9232.317599
4770.65782,1001,9267.186946
4775.028471,1001,9301.164849
4856.50345,1001,9341.248288
4814.457193,1001,9372.78055
4809.919778,1001,9404.213715
4791.333721,1001,9436.700974
4775.707333,1001,9472.408617
4835.406421,1001,9507.172961
4776.43385,1001,9540.116699
4802.986333,1001,9574.767632
4816.728231,1001,9630.524749
4782.173163,1001,9694.945356
4820.014364,1001,9741.548671
4764.646785,1001,9778.021968
4773.1949,1001,9809.320705
4809.776056,1001,9840.608902
4788.102274,1001,9871.044571
4787.894609,1001,9905.81413
4773.495468,1001,9937.065362
4757.699928,1001,9968.27896
4775.805042,1001,10000.717669
4686.246089,1001,10031.240479
4794.686816,1001,10062.351654
4755.409347,1001,10098.179163
4758.799137,1001,10132.655331
4688.879767,1001,10172.798098
4765.425818,1001,10204.391797
4737.888207,1001,10231.922194
4708.561997,1001,10259.315578
4788.018454,1001,10286.580744
4685.169327,1001,10314.210774
4746.678212,1001,10341.336583
4705.504077,1001,10368.776344
4726.160287,1001,10396.139947
4745.324448,1001,10423.275388
4734.125805,1001,10450.580926
4670.656522,1001,10478.435486
4724.322788,1001,10506.114137
4659.73299,1001,10533.401946
4740.106458,1001,10560.602156
4673.456151,1001,10587.507686
4641.328735,1001,10614.435608
4697.332946,1001,10641.196687
4628.413509,1001,10668.095796
4663.542113,1001,10694.837039
4660.428326,1001,10721.588862
4636.788984,1001,10749.201164
4717.377737,1001,10776.400024
4655.071447,1001,10803.288792
4676.8595,1001,10830.812801
4673.499403,1001,10857.843634
4723.273597,1001,10884.890924
4678.192007,1001,10911.826315
4662.450162,1001,10938.873769
4644.321379,1001,10965.733836
4711.774988,1001,10993.254313
4591.918591,1001,11019.895633
4607.990378,1001,11046.905274
4619.463312,1001,11073.794241
4611.198832,1001,11101.018245
4622.691763,1001,11128.111787
4633.361512,1001,11154.754482
4595.043276,1001,11181.830991
4568.200759,1001,11208.381082
4640.519785,1001,11235.116666
4606.907867,1001,11261.859585
4653.410974,1001,11289.244319
4633.19762,1001,11315.986175
4597.419455,1001,11343.023494
4627.00152,1001,11372.748654
4592.112237,1001,11399.560525
4533.76735,1001,11426.082051
4610.371377,1001,11452.662894
4613.188932,1001,11479.258821
4587.095502,1001,11505.823294
4533.088272,1001,11532.832115
4601.551841,1001,11559.478958
4543.8074,1001,11586.40493
4579.103746,1001,11613.260788
3691.158077,1001,11640.199843
3623.919621,1001,11667.087924
4578.865077,1001,11693.906265
4606.70453,1001,11720.99789
4368.418612,1001,11751.498665
4187.258088,1001,11778.559969
4483.626292,1001,11805.283346
4340.875546,1001,11832.298845
4550.360936,1001,11859.030112
4437.557576,1001,11886.292276
3693.485707,1001,11913.443757
4374.91489,1001,11940.915069
4533.490345,1001,11968.314859
4406.209225,1001,11996.04984
4537.708233,1001,12023.683076
4517.541192,1001,12051.400097
4618.631153,1001,12078.837325
4478.470283,1001,12106.413531
4565.979326,1001,12133.761814
4571.734709,1001,12161.187649
3812.502018,1001,12188.72711
4541.875213,1001,12216.407351
4598.390713,1001,12244.242051
4419.538877,1001,12272.165234
4558.084216,1001,12299.911499
4674.781313,1001,12327.664149
4549.873652,1001,12358.707225
4654.909559,1001,12386.375602
4596.299594,1001,12413.953584
4550.367569,1001,12441.898307
4553.229944,1001,12469.815103
4594.546563,1001,12497.68469
4596.442196,1001,12525.424476
4662.411317,1001,12553.518015
4646.571419,1001,12581.143154
4645.435266,1001,12608.997857
4556.447745,1001,12637.54059
4643.32415,1001,12665.278912
4574.409887,1001,12693.244383
4615.379138,1001,12721.469076
4662.511364,1001,12749.417254
4628.600298,1001,12777.686724
4653.179417,1001,12805.265682
4587.82891,1001,12833.221748
4649.648076,1001,12860.949614
4660.7476,1001,12888.63042
4702.889733,1001,12916.320477
4680.021667,1001,12947.709733
4667.535131,1001,12975.721208
4663.441218,1001,13003.44477
4633.02163,1001,13031.743248
4708.429012,1001,13060.28752
4704.80151,1001,13088.293453
4625.941018,1001,13115.941389
4635.721811,1001,13143.964315
4623.715258,1001,13172.328051
4541.854723,1001,13200.28635
4619.198232,1001,13228.201469
4660.659178,1001,13256.136803
4660.328904,1001,13284.235968
4608.937048,1001,13311.897423
4697.684996,1001,13339.771843
4645.445625,1001,13368.001349
4697.230977,1001,13395.975555
4660.71696,1001,13423.963746
4631.051237,1001,13451.829147
4580.930652,1001,13480.23925
4699.640639,1001,13508.818895
4679.141618,1001,13537.981976
4655.790391,1001,13568.190247
4709.876171,1001,13596.470388
4702.7466,1001,13625.325304
4731.982786,1001,13653.542506
4679.989693,1001,13681.804112
4678.692404,1001,13709.980883
4702.404797,1001,13738.637527
4693.997074,1001,13766.813152
4677.68097,1001,13795.023781
4666.703947,1001,13823.48345
4680.948861,1001,13851.683238
4697.007535,1001,13880.247993
4652.985341,1001,13908.531281
4698.044773,1001,13936.856091
4712.777309,1001,13965.323258
4710.286193,1001,13993.765251
4716.583437,1001,14022.24031
4670.314735,1001,14050.663811
4681.464348,1001,14079.431004
4634.995841,1001,14108.125564
4726.624521,1001,14137.823139
4719.994238,1001,14168.754569
4643.26091,1001,14197.318259
4709.041301,1001,14225.70744
4604.428135,1001,14254.233859
4666.181216,1001,14283.170958
4643.368744,1001,14311.609285
4743.246365,1001,14340.768193
4673.166763,1001,14369.234142
4689.606627,1001,14397.712317
4685.898934,1001,14426.372755
4651.746277,1001,14455.524107
4645.199477,1001,14484.40439
4715.212612,1001,14513.068127
4735.645483,1001,14541.651008
4690.841144,1001,14570.302448
4705.79659,1001,14599.604513
4703.304585,1001,14628.084452
4707.993355,1001,14656.644734
4696.20169,1001,14685.203456
4687.53073,1001,14714.342575
4705.554524,1001,14746.226212
4602.556051,1001,14775.133214
4667.747637,1001,14803.978968
4666.396429,1001,14832.594768
4699.601491,1001,14862.083041
4727.830017,1001,14890.61266
4667.643826,1001,14919.18351
4680.667561,1001,14948.544148
4656.424834,1001,14981.551725
4665.436412,1001,15010.696147
4705.578734,1001,15039.512135
4566.613737,1001,15068.621429
4732.890592,1001,15097.613956
4650.59151,1001,15126.55393
4674.458352,1001,15155.71246
4666.58565,1001,15185.042909
4676.820926,1001,15214.101337
4658.631197,1001,15243.17795
4665.449124,1001,15272.309415
4542.999331,1001,15301.277065
4633.983608,1001,15330.097976
4649.371283,1001,15362.411272
4676.965331,1001,15391.436206
4654.382917,1001,15420.322031
4653.417793,1001,15449.047701
4722.866424,1001,15477.947445
4652.873558,1001,15507.174588
4666.999961,1001,15536.491616
4641.027933,1001,15565.631092
4654.962449,1001,15594.862371
4719.872026,1001,15623.821634
4640.795432,1001,15652.828148
4640.278518,1001,15681.880542
4631.423223,1001,15711.165009
4657.571241,1001,15740.466738
4647.489505,1001,15769.845912
4604.545289,1001,15800.248749
4745.108461,1001,15839.266619
4684.647854,1001,15904.852404
3382.911165,1001,15960.805421
4651.694479,1001,16002.258924
4659.099623,1001,16042.816235
4645.224583,1001,16083.933654
4621.081305,1001,16123.356458
4623.917069,1001,16164.351326
4589.814935,1001,16204.578642
4633.867226,1001,16244.146407
4644.507555,1001,16285.693213
4662.664817,1001,16326.438752
4689.875087,1001,16363.946736
4602.967735,1001,16397.861153
4610.428389,1001,16434.251019
4705.585009,1001,16467.640697
4616.768892,1001,16500.64559
4627.355272,1001,16533.134128
4700.244118,1001,16568.905514
4602.337484,1001,16601.60998
4660.988148,1001,16634.052615
4558.268424,1001,16667.647408
4623.617972,1001,16700.925775
4669.171367,1001,16734.249972
4596.879139,1001,16767.153034
4636.375538,1001,16802.013532
4647.544696,1001,16836.204483
4585.63336,1001,16870.797053
4657.922989,1001,16904.533484
4654.127326,1001,16939.135776
4664.503014,1001,16972.742713
4638.327888,1001,17006.309064
4615.116867,1001,17041.216341
4690.051949,1001,17075.815198
4697.026956,1001,17111.073021
4678.41433,1001,17149.168047
4687.885066,1001,17184.653238
4716.823754,1001,17219.381729
4680.912361,1001,17253.32944
4687.699976,1001,17286.457682
4686.736893,1001,17319.957434
4695.077213,1001,17354.598356
4721.437777,1001,17388.419281
4706.626757,1001,17422.913743
4676.814385,1001,17459.369063
4640.10731,1001,17492.577968
4648.30202,1001,17525.542471
4703.190962,1001,17556.301252
4661.529328,1001,17590.016294
4727.541985,1001,17620.948595
4621.212517,1001,17650.662569
4693.02248,1001,17680.47049
4688.126026,1001,17721.516849
4739.883498,1001,17760.040202
4666.505082,1001,17793.481879
4704.589537,1001,17826.80012
4662.190621,1001,17860.848619
4682.643369,1001,17892.764809
4731.319181,1001,17925.026925
4699.700063,1001,17956.408363
4670.229194,1001,17986.804248
4684.349774,1001,18022.097445
4706.467961,1001,18055.517761
4650.76345,1001,18085.355288
4699.592654,1001,18114.417385
4709.472328,1001,18143.453983
4663.101667,1001,18172.371814
4682.022449,1001,18201.772327
3704.298509,1001,18230.648428
4644.378071,1001,18260.086043
4668.773821,1001,18289.090237
4709.568829,1001,18318.805855
4646.294524,1001,18351.622157
4658.498664,1001,18381.017651
4628.31367,1001,18410.450973
4688.944454,1001,18440.091998
4730.429493,1001,18469.400714
4667.740369,1001,18498.483092
4632.214209,1001,18527.449485
4620.830821,1001,18557.164378
4664.883881,1001,18586.470247
4658.830824,1001,18615.98139
4676.102003,1001,18645.320762
4635.38482,1001,18674.415574
4690.779851,1001,18703.532934
4625.165236,1001,18732.708314
4678.156038,1001,18761.989646
4662.304484,1001,18791.102577
4689.532972,1001,18820.001305
4703.285827,1001,18849.417026
4723.255411,1001,18878.902263
4711.271986,1001,18907.851893
4694.757578,1001,18938.948674
4731.937109,1001,18970.242972
4656.973547,1001,18999.302257
4617.39843,1001,19028.278338
4715.755679,1001,19057.334727
4668.117408,1001,19086.731054
4679.644896,1001,19115.878711
4658.438459,1001,19145.149447
4728.688107,1001,19174.629718
4625.95217,1001,19203.960086
4698.003567,1001,19233.575183
4474.594116,1001,19262.718019
4641.499504,1001,19291.768385
4514.265519,1001,19320.70118
4660.932546,1001,19349.927106
4661.529273,1001,19379.364149
4651.356556,1001,19408.699826
4635.066583,1001,19437.879527
4712.188122,1001,19467.088542
4683.349874,1001,19496.173231
4647.76699,1001,19525.653423
4616.250577,1001,19558.339662
4686.048115,1001,19587.635755
4718.007137,1001,19616.775932
4666.172806,1001,19645.827039
4634.466695,1001,19675.167125
4671.298055,1001,19704.296379
4779.36941,1001,19733.338768
4624.766789,1001,19762.934714
4635.4511,1001,19792.150647
4644.671832,1001,19821.583041
4637.595971,1001,19851.339602
4692.821211,1001,19880.702162
4519.757979,1001,19909.850246
4537.918324,1001,19938.884468
4706.870586,1001,19967.995698
4724.513067,1001,19997.743301
4676.243643,1001,20027.086538
4671.579082,1001,20056.606693
4699.938066,1001,20085.688954
4704.361073,1001,20115.033151
4720.256226,1001,20147.675989
4700.049401,1001,20177.808298
4695.107707,1001,20207.035769
4723.536074,1001,20236.817145
4678.421704,1001,20266.054246
4760.579518,1001,20295.620234
4770.031498,1001,20324.987411
4708.269773,1001,20354.988274
4700.451291,1001,20384.770868
4652.452065,1001,20414.036943
4719.948988,1001,20443.249374
4752.369775,1001,20472.662826
4728.65692,1001,20502.104645
4750.038547,1001,20531.204001
4289.694211,1001,20560.490083
4561.393289,1001,20589.685862
4740.144886,1001,20619.343986
4710.706183,1001,20648.821595
4708.731059,1001,20678.046844
4709.629662,1001,20707.76152
4694.600245,1001,20738.617481
4708.144328,1001,20770.16714
4713.416901,1001,20799.421638
4617.979686,1001,20828.795065
4657.863888,1001,20858.488738
4699.459141,1001,20887.777536
4628.216836,1001,20917.058941
4708.149637,1001,20946.806908
4783.07473,1001,20975.93306
4701.55271,1001,21005.38936
4673.812386,1001,21034.987579
4725.541358,1001,21064.665297
4697.651432,1001,21093.998955
4723.439297,1001,21123.337619
4625.98488,1001,21152.886664
4723.867236,1001,21182.107486
4732.235466,1001,21211.492248
4694.751192,1001,21240.905751
4690.870678,1001,21270.25702
4768.705859,1001,21299.923945
4711.781376,1001,21329.199742
4746.079037,1001,21361.929269
4663.224544,1001,21391.363893
4715.688056,1001,21423.580811
4656.428003,1001,21453.106819
4628.806492,1001,21482.711772
4729.848476,1001,21512.220045
4664.937219,1001,21541.691572
4697.57899,1001,21571.152847
4617.021604,1001,21600.593391
4690.784206,1001,21630.214665
4719.451391,1001,21660.626808
4772.839778,1001,21690.206963
4707.555637,1001,21719.702425
4683.284426,1001,21749.197515
4660.872237,1001,21779.339661
4647.719482,1001,21808.673055
4615.066589,1001,21837.898959
4682.241543,1001,21867.350294
4682.476648,1001,21896.81611
4595.259035,1001,21926.579691
4610.18365,1001,21959.824778
4684.499115,1001,21989.360353
4591.426768,1001,22018.912211
4583.466244,1001,22048.640367
4520.048127,1001,22078.569221
4711.789375,1001,22108.033855
4699.595935,1001,22138.521425
4691.400721,1001,22168.119484
4659.877396,1001,22198.045577
4702.846489,1001,22227.657552
4687.610983,1001,22257.125846
4756.251854,1001,22291.579769
4671.530383,1001,22334.122083
4694.280482,1001,22363.586394
4629.619635,1001,22393.250164
4708.318043,1001,22422.467136
4697.69045,1001,22452.055058
4741.174149,1001,22481.324666
4598.461627,1001,22510.840919
4698.613088,1001,22543.43825
4614.22043,1001,22573.508303
4720.867114,1001,22603.080182
4654.704935,1001,22632.566352
4699.59014,1001,22662.161878
4611.159334,1001,22691.784776
4584.18807,1001,22721.053822
4564.113439,1001,22750.462604
