#{"t_start": 1700791309.8020234, "env_id": "None"}
r,l,t
0.0,979,7982.868968
0.0,451,7995.514913
0.0,417,8007.101941
0.0,724,8027.134615
0.0,191,8032.732478
0.0,483,8045.992026
0.0,1001,8073.536384
0.0,101,8076.643561
0.0,119,8080.309494
0.393618,180,8085.568381
0.0,118,8089.320366
0.0,250,8096.381317
0.0,530,8110.977451
0.0,153,8115.499521
0.0,958,8141.504672
0.0,526,8156.221226
0.0,588,8172.249573
0.0,716,8191.897748
0.0,57,8193.902389
0.0,859,8217.286114
0.0,475,8230.351569
0.0,252,8237.470885
0.0,242,8244.468876
0.0,549,8259.754002
0.0,88,8262.594621
0.0,239,8269.475183
0.0,1001,8296.64333
0.0,117,8300.250453
0.0,256,8307.470726
0.0,357,8317.397188
0.0,72,8319.82609
0.0,85,8322.554399
0.0,240,8329.525416
0.0,209,8335.519919
0.0,797,8357.298726
0.0,146,8361.810643
0.0,1001,8389.387965
0.0,510,8403.499655
0.0,64,8405.713733
0.0,269,8415.138571
0.0,222,8422.993601
0.0,127,8426.840286
0.0,889,8450.789643
0.0,325,8460.061964
0.0,146,8464.58783
0.374127,1001,8492.18008
0.0,1001,8519.375475
0.0,224,8525.820417
0.0,317,8534.809528
0.854959,118,8538.443749
0.0,556,8553.775557
0.0,188,8559.234832
0.0,190,8564.713582
0.0,220,8571.09751
0.0,38,8572.624444
0.0,1001,8599.28823
0.0,208,8605.350956
0.0,226,8611.804872
0.0,124,8615.528929
0.0,33,8616.971503
0.0,961,8643.681993
0.0,1001,8670.952327
0.0,548,8686.109299
0.0,169,8691.205057
0.0,234,8697.863592
1.957356,823,8720.483294
0.0,706,8739.687084
0.666003,376,8750.202321
0.205264,353,8760.020672
0.0,394,8770.869184
0.0,963,8796.858993
0.0,688,8815.767626
0.915667,394,8826.802159
0.0,1001,8854.102173
0.0,235,8860.828025
0.0,712,8880.287056
0.0,135,8884.491579
0.127908,445,8896.937307
0.0,141,8901.238809
0.097729,287,8909.261243
0.0,638,8926.729875
0.0,342,8936.519699
0.0,1001,8964.456542
0.0,432,8976.428786
0.362124,1001,9003.856246
0.0,94,9006.822002
0.0,497,9024.248325
0.0,325,9033.307924
0.0,141,9037.544238
0.0,296,9046.15521
0.646652,1001,9073.597381
25.909359,962,9099.803471
0.0,606,9116.407364
0.0,1001,9143.884791
0.0,300,9152.260255
0.0,503,9166.029489
0.0,128,9170.044753
0.0,327,9179.390941
0.0,339,9188.832563
0.0,299,9197.195262
0.369455,1001,9224.84176
0.0,168,9229.859342
0.0,440,9242.225657
0.0,1001,9269.338705
19.563285,1001,9297.118093
0.0,1001,9324.342223
0.0,1001,9351.679016
0.0,283,9359.669424
1.097128,1001,9386.819329
0.0,1001,9414.181126
0.0,274,9422.041106
2.624183,1001,9449.335952
0.0,102,9452.49308
0.0,548,9467.717425
0.0,463,9480.712307
0.0,948,9506.336479
0.0,897,9530.972081
0.0,125,9535.232185
0.0,47,9536.976591
0.0,111,9540.502218
0.0,64,9542.72775
0.0,1001,9569.977592
0.0,72,9572.364211
0.0,108,9575.775119
0.0,757,9596.304852
0.0,212,9602.543312
0.0,130,9606.525895
0.0,917,9634.796151
0.0,425,9646.65135
3.221371,757,9667.549527
7.10615,143,9671.943073
0.0,442,9684.460366
0.0,74,9686.9906
0.0,484,9700.367829
0.444325,542,9715.136355
0.0,379,9725.985506
0.0,825,9748.445318
1.442976,1001,9776.11039
0.0,158,9780.82774
0.0,819,9803.144581
0.864113,738,9823.253828
0.0,328,9832.568919
0.0,386,9843.41896
0.43371,719,9863.187478
0.050183,402,9874.308194
0.0,252,9881.643561
0.0,1001,9908.72125
0.0,178,9913.963923
0.0,95,9917.097167
0.0,273,9924.813343
0.0,350,9934.519498
0.0,385,9945.283694
0.0,739,9965.388689
0.0,759,9986.197312
0.0,313,9995.164894
0.0,749,10015.502514
0.0,340,10024.891979
0.257424,1001,10052.155531
0.0,374,10062.786536
0.0,871,10086.637729
0.702193,349,10096.821536
0.0,1001,10123.522952
0.0,300,10132.022303
0.3506,95,10135.096042
0.0,607,10152.225997
0.286557,922,10177.909295
0.0,118,10181.558731
0.0,1001,10209.930142
0.0,1001,10240.036146
0.0,65,10242.455982
0.0,1001,10269.704749
0.0,127,10273.581572
0.0,309,10282.284595
0.0,1001,10309.474831
0.0,128,10313.507033
0.0,1001,10340.692803
0.0,1001,10367.716765
0.0,113,10371.258139
0.0,179,10376.572357
0.0,78,10379.177773
2.527568,318,10387.979979
0.0,93,10390.899936
0.0,267,10398.424011
0.0,1001,10425.343004
0.0,1001,10452.244135
0.0,136,10456.374171
0.614335,1001,10483.987448
0.526019,1001,10511.149367
2.779036,402,10522.445925
1.469971,1001,10549.620248
2.524296,1001,10576.777648
4.402612,1001,10603.816993
11.812991,1001,10631.452441
10.238245,1001,10658.450089
5.978867,1001,10685.274355
0.0,127,10689.255716
0.126733,651,10706.989612
0.0,840,10730.218844
1.068946,1001,10758.332549
0.322636,387,10769.163441
2.410997,1001,10796.181064
3.663904,1001,10826.987214
4.510064,702,10846.154279
1.944288,432,10858.113378
3.637316,889,10882.511561
0.20144,175,10887.745103
18.151131,1001,10914.805727
108.359724,1001,10941.637395
1389.789928,1001,10968.911177
58.053403,1001,10996.604176
13.485404,1001,11024.326582
36.517959,1001,11051.669398
11.806866,1001,11079.013585
44.70844,1001,11106.485393
1802.777445,1001,11133.507576
139.753164,1001,11160.927751
2360.272009,1001,11187.831991
2436.741783,1001,11215.360871
3459.439314,1001,11242.752836
1953.458806,1001,11269.96004
3601.932521,1001,11297.157314
2949.871655,1001,11324.383359
1380.876109,1001,11351.784265
2687.215942,1001,11379.248506
2651.339893,1001,11406.436782
2610.11389,1001,11438.282656
2291.291186,1001,11466.157109
2739.847829,1001,11493.763977
2779.438705,1001,11521.126572
2539.266484,1001,11548.096699
2585.503285,1001,11575.227803
2581.8982,1001,11602.412461
2483.077547,1001,11629.719476
2221.828477,1001,11657.389074
2507.319528,1001,11684.560463
2447.740896,1001,11712.541741
2134.790616,1001,11739.936535
2568.688824,1001,11767.326391
2260.623351,1001,11794.825882
1984.154979,1001,11822.032189
2351.014885,1001,11849.178422
2225.747733,1001,11876.1103
2307.705364,1001,11903.491808
2143.407211,1001,11930.695799
1986.399059,1001,11958.380789
2053.527937,1001,11985.833388
2241.725209,1001,12016.130934
2293.10556,1001,12044.380881
2536.826907,1001,12071.498458
2368.011876,1001,12098.700747
2237.61095,1001,12125.970808
2126.511251,1001,12153.313694
2506.056228,1001,12180.605354
2507.794509,1001,12208.185875
2201.423173,1001,12235.532973
2148.342762,1001,12262.816417
3639.165624,1001,12289.944955
1884.846778,1001,12317.095064
2113.857845,1001,12343.95188
3084.681436,1001,12370.847399
2282.78,1001,12398.0543
1800.538943,1001,12425.153637
3841.640344,1001,12452.466441
3927.943267,1001,12479.56738
2264.911311,1001,12506.851527
3439.619547,1001,12534.57743
1408.819804,1001,12562.15506
2514.279239,1001,12589.71863
2195.043728,1001,12620.117193
2362.718918,1001,12647.003233
2434.043899,1001,12674.740705
2158.015135,1001,12701.661297
1025.817607,1001,12729.017783
3735.534186,1001,12755.8521
1808.107028,1001,12782.959035
213.956898,1001,12810.185642
0.0,56,12812.267025
519.282454,1001,12839.765555
1804.464912,1001,12867.398611
2232.489262,1001,12894.527601
2137.032516,1001,12922.31818
3425.887085,1001,12949.470871
2025.304489,1001,12976.788078
2360.344578,1001,13003.612707
2523.3617,1001,13031.265613
11.85669,384,13041.960427
2105.582633,1001,13069.192411
2036.525831,1001,13096.375403
2901.338518,1001,13123.785353
3294.923524,1001,13151.441235
2941.032457,1001,13178.562489
537.847449,1001,13205.926074
3425.278896,1001,13236.528723
2833.767211,1001,13263.927891
2641.481303,1001,13291.24985
3014.863844,1001,13318.792968
3095.97787,1001,13346.518289
3657.393153,1001,13374.116607
3019.15547,1001,13401.662353
3893.564743,1001,13429.074056
2926.817865,1001,13456.640384
3208.207426,1001,13483.823746
2692.048305,1001,13511.270437
2696.918355,1001,13538.637294
2878.057231,1001,13565.463037
2882.770005,1001,13593.040059
2796.797815,1001,13620.208514
2900.544939,1001,13647.696411
3022.971117,1001,13674.892867
2996.742282,1001,13701.889899
3853.985157,1001,13728.689872
2850.858668,1001,13756.339187
3070.795818,1001,13786.724011
2894.281738,1001,13817.327029
3449.815288,1001,13845.087806
3755.684506,1001,13872.393704
3507.580744,1001,13899.554276
2943.60446,1001,13926.978727
2984.867027,1001,13953.944402
2746.658965,1001,13980.808508
3261.274505,1001,14007.880587
3344.454705,1001,14034.745723
2451.180871,1001,14061.836533
2326.612356,1001,14088.891315
2823.745668,1001,14116.109589
3711.476309,1001,14143.258291
2796.92559,1001,14170.15239
2953.241505,1001,14197.813892
2990.63145,1001,14225.177578
2936.677302,1001,14252.359961
3928.116461,1001,14279.329175
2981.466931,1001,14306.446906
2959.917918,1001,14333.667891
2986.826383,1001,14361.585726
2903.657937,1001,14388.541182
2957.114735,1001,14419.24753
3379.762617,1001,14446.815045
2893.381651,1001,14473.976823
2918.75277,1001,14501.185992
2456.156581,1001,14528.510784
2906.94642,1001,14556.011146
2906.152871,1001,14583.156386
3627.025253,1001,14610.806052
3078.588662,1001,14638.083191
2618.048468,1001,14666.124225
3061.08212,1001,14693.72861
2939.745344,1001,14721.178318
2700.679853,1001,14748.10449
2999.441887,1001,14775.486003
2545.443317,1001,14802.58317
2966.611049,1001,14829.411505
2912.11463,1001,14856.461117
2788.283175,1001,14883.550809
0.0,208,14889.505904
2649.474031,1001,14916.476032
2698.07404,1001,14943.447452
2834.220869,1001,14970.571125
2859.747711,1001,14997.830319
2560.884904,1001,15028.933165
2859.721793,1001,15055.989366
2965.06245,1001,15082.781728
2972.606349,1001,15109.741881
2833.47774,1001,15136.809385
2696.479805,1001,15163.333977
2924.603842,1001,15190.8807
3345.809211,1001,15218.286146
3021.798081,1001,15245.641188
2815.416785,1001,15272.958047
2887.932994,1001,15300.385333
3121.935808,1001,15327.909552
752.660841,1001,15354.575327
3030.658135,1001,15381.820073
2362.840321,1001,15408.631305
2930.394002,1001,15435.663078
2798.642048,1001,15462.839075
2816.678116,1001,15490.492766
3173.098092,1001,15517.369038
2725.869086,1001,15544.52577
2586.847137,1001,15571.549381
