#{"t_start": 1700688289.3888495, "env_id": "None"}
r,l,t
877.300347,266,2050.683495
488.759096,124,2054.595307
673.059191,166,2059.837199
624.392089,145,2064.78492
1259.337739,368,2076.810074
214.331362,52,2078.890953
1270.486512,387,2091.563808
1018.10314,229,2099.07178
238.65174,63,2101.560164
468.281348,108,2105.464758
875.915753,185,2111.656803
1311.297195,323,2121.872648
622.038129,176,2127.992309
392.400881,91,2131.459076
524.671494,124,2135.98951
651.628631,200,2142.955579
235.521375,138,2147.748712
201.990032,63,2150.315354
567.754104,191,2157.199879
1692.820485,495,2174.744036
408.330334,119,2178.925619
279.585182,93,2182.462198
596.02028,197,2189.059049
535.38289,174,2194.950246
1295.586862,387,2208.104045
2453.280044,808,2234.889401
351.816468,120,2239.066246
690.505892,196,2245.746052
707.969308,259,2254.687663
1839.683403,588,2273.112349
677.84648,221,2280.082615
557.133065,191,2286.331195
1351.10087,498,2302.202778
597.66451,156,2307.426571
238.902616,91,2310.909662
873.756904,282,2320.619759
589.48901,269,2330.915424
312.299831,114,2335.797377
304.94533,107,2339.695967
643.348633,253,2348.157398
540.832397,220,2355.371543
214.921614,71,2358.081294
1297.960944,384,2370.131358
674.055116,231,2377.63542
1512.448585,528,2395.530611
1481.227976,502,2413.655242
273.9498,130,2418.344702
1535.262311,529,2435.171781
1019.359756,357,2447.268577
356.641182,142,2452.349827
64.747027,20,2453.539645
517.652087,246,2462.538659
150.113207,53,2465.160656
147.389084,53,2467.555255
736.48173,280,2477.250368
260.203113,158,2482.96021
299.924772,131,2487.554398
1094.553201,265,2496.205836
469.615515,188,2503.126311
1895.560904,557,2522.399837
244.126663,78,2525.321218
2338.366432,686,2546.944536
941.224831,283,2556.336848
588.744493,173,2562.399405
690.669455,178,2568.486331
429.879009,101,2571.988926
1856.319647,527,2588.177801
648.8904,193,2594.364646
3650.817944,1001,2624.856102
3639.104417,1001,2655.410502
3443.163835,1001,2686.265492
1469.031632,464,2701.590705
670.208469,268,2711.464359
455.459181,155,2717.824358
1794.19885,584,2737.516637
2440.063725,684,2760.176084
1348.443852,494,2775.243217
2076.87545,610,2793.472757
520.086123,210,2800.312467
247.461497,98,2803.989758
1039.705419,410,2816.692018
899.429625,365,2828.166144
81.461572,24,2829.458686
376.087852,216,2836.522718
2066.999234,1001,2867.258341
490.889146,204,2873.988352
52.343292,18,2875.093395
42.212453,15,2876.029021
61.375047,19,2877.139732
1020.595615,465,2891.438923
263.093663,85,2894.437168
1251.465638,530,2910.488257
3670.992167,1001,2941.054367
1016.127543,347,2952.249706
2481.396108,671,2972.798661
390.825776,139,2977.502877
659.535074,180,2983.265272
757.413109,212,2990.702338
2096.416812,598,3009.043087
277.851019,137,3014.277105
2872.751397,822,3039.706698
2750.202885,817,3065.673341
538.019383,124,3070.279934
1427.711093,347,3081.140561
229.569228,124,3085.745432
1398.556816,395,3099.23737
1187.050366,430,3113.048456
1370.49366,375,3125.612295
911.07984,253,3134.300408
179.68286,63,3136.773676
1207.633219,348,3151.682915
275.707641,83,3156.375805
670.028836,192,3165.825012
164.528126,40,3168.445396
1905.491395,520,3194.084165
1098.67337,297,3209.303861
293.190717,69,3213.133087
662.730879,186,3220.117435
3717.364703,960,3249.45263
1247.012728,359,3260.643977
2173.519343,623,3283.93202
952.871336,280,3293.969966
778.495084,214,3300.79876
1547.823784,410,3314.102307
1132.296,335,3325.966177
533.499381,204,3332.723119
445.990952,181,3338.425686
645.429144,180,3344.079201
3673.239386,1001,3372.061169
2000.512144,602,3388.996384
650.03409,215,3395.659659
2364.822871,644,3413.845033
504.262357,111,3417.449112
975.227347,279,3425.645975
1076.975578,279,3433.689318
995.610137,246,3440.93994
469.972019,155,3445.729558
1316.971464,399,3457.244777
3921.126169,1001,3485.570461
2796.330206,693,3505.122702
568.235132,181,3510.610037
1638.240853,390,3521.716164
736.158316,203,3528.066188
403.549269,108,3531.516159
1041.172075,296,3540.160944
2565.291438,664,3559.299772
97.702112,25,3560.528686
896.271958,250,3567.829394
1499.275494,384,3579.023962
415.915935,140,3583.376469
2279.120237,689,3603.266907
1195.153983,295,3611.685251
2915.380715,738,3632.215561
3729.841587,1001,3660.542326
1142.567467,330,3670.157995
794.19813,256,3677.610852
457.062085,130,3681.670439
1135.306391,363,3692.007104
2133.266117,578,3708.341709
2157.906619,623,3725.626225
1521.237767,446,3738.247244
479.393585,117,3741.850088
1441.687561,407,3753.386287
1200.080945,264,3760.910657
1208.193517,365,3771.111194
414.995462,125,3775.002789
576.644944,162,3779.860643
404.102652,110,3783.401237
3181.651165,923,3808.952047
1201.953411,369,3819.414973
433.012548,108,3822.886114
1341.538937,428,3835.089715
960.666737,353,3845.244577
523.061709,147,3849.722784
782.602372,208,3855.905618
1200.551516,349,3865.925364
277.479775,90,3868.913764
1960.069351,587,3885.706155
852.79423,243,3892.881971
2041.621875,503,3906.932405
956.096511,248,3914.194718
2017.382906,588,3930.791312
609.733207,157,3935.604448
1534.889394,436,3948.018681
278.953951,91,3951.196127
103.328536,40,3952.802829
1717.243442,415,3964.48959
1164.54332,310,3973.288496
1466.3351,384,3984.317786
876.756015,333,3994.00849
548.212696,166,3998.994201
763.734618,223,4005.655617
822.065915,259,4013.079852
1975.42648,524,4027.82168
704.925005,233,4034.684143
3516.314893,1001,4062.472862
802.232505,283,4070.572824
3371.899494,932,4096.326201
3369.434327,1001,4125.150256
2131.856545,624,4142.45223
2309.238925,587,4158.874189
2049.463532,514,4173.295401
592.211829,168,4178.313506
735.840353,205,4184.486443
2284.202696,629,4202.085154
272.82349,89,4205.078149
455.561314,143,4209.472437
778.878704,209,4215.694603
1193.873363,347,4225.595133
498.101232,131,4229.59096
3120.876441,1001,4257.594591
980.205599,262,4265.1099
236.662437,45,4266.862215
551.928747,140,4271.148748
743.134976,225,4277.747435
1343.003607,383,4288.520243
1303.658455,394,4299.803299
2054.812386,596,4316.293737
1177.418475,329,4325.767303
2623.864974,702,4345.327786
757.132285,201,4351.292391
698.383921,164,4356.312877
1077.411209,262,4363.920086
2413.403584,643,4381.890101
2111.15606,523,4396.718202
1538.178933,411,4408.229426
507.828053,122,4412.0013
1975.853532,534,4427.002194
343.211474,94,4430.021122
1409.17051,417,4441.685153
683.879029,175,4446.931934
1114.450473,277,4454.871811
441.010713,108,4458.323193
971.563847,245,4465.400062
2091.668327,626,4482.73601
2013.354048,513,4497.153297
3548.732522,901,4522.907431
3714.28016,1001,4550.367092
3765.264435,1001,4577.806331
2506.282051,641,4595.846095
1199.09858,370,4606.278609
2059.722116,620,4623.510051
814.814438,200,4629.434767
3378.645325,1001,4656.869518
1544.41467,379,4667.636197
1034.896474,266,4675.416399
856.300502,207,4681.461268
1749.064378,431,4693.6108
3326.288183,830,4716.723946
618.518394,143,4721.12162
1907.975964,475,4736.444666
1839.857335,426,4749.323701
3888.336364,935,4774.97634
1494.998425,339,4784.678535
4237.523537,971,4811.268263
1554.53509,375,4821.900875
1728.652524,398,4833.099934
2572.622892,602,4849.910486
3411.758637,866,4874.007525
3198.302513,734,4894.539114
4131.582555,1001,4922.156275
3746.442277,1001,4949.643833
4106.662488,1001,4977.193908
4167.57572,1001,5004.667691
2516.340961,642,5023.178304
3736.85028,1001,5050.900273
3655.366389,1001,5078.272871
4026.293925,1001,5105.756382
648.697794,194,5111.589726
1173.428356,338,5121.306036
457.552307,128,5125.20066
1154.23167,312,5134.326448
2466.258623,645,5152.356291
647.207468,153,5157.072196
1071.117988,287,5165.348266
1663.007715,467,5178.728486
363.915869,96,5181.861769
447.908007,121,5185.638857
4156.368599,1001,5213.312773
4070.744159,1001,5240.723037
2329.72829,568,5256.546727
4295.591692,1001,5284.117695
845.623123,252,5291.519914
1499.249727,386,5302.44374
795.458644,238,5309.490445
768.838832,196,5315.349813
915.438208,235,5322.425647
4345.327676,1001,5354.263628
721.298079,214,5360.930064
3966.170397,1001,5388.557357
3190.492579,815,5411.001627
2595.363259,684,5429.953542
3035.760882,815,5452.596389
1097.369997,283,5460.746132
4087.996756,1001,5488.155628
1616.308437,386,5499.074813
4401.864192,1001,5526.58245
1424.054538,419,5538.502552
3663.438737,1001,5566.440099
2736.948199,576,5582.29271
3848.90625,1001,5609.808767
2595.309772,640,5627.760886
1618.849886,395,5638.780545
3962.67658,1001,5666.369706
2175.471115,508,5680.510853
2802.235314,741,5700.971154
1155.760808,266,5708.732323
1264.33014,331,5718.364009
4302.336175,1001,5746.027734
409.869651,106,5749.427209
4441.307627,1001,5777.044887
2487.829191,544,5792.240131
2520.431928,615,5809.485122
4284.675696,1001,5837.478147
4495.015215,1001,5864.980865
4429.654801,1001,5893.388101
4697.817337,1001,5921.208344
4510.962741,1001,5948.791519
4584.615866,1001,5976.43979
4669.733907,1001,6004.001372
2285.382262,542,6019.314853
4539.298898,1001,6046.876631
1856.278422,423,6058.771408
4729.737389,1001,6086.449131
4759.411971,1001,6114.076668
4201.35485,929,6139.710485
4600.792769,1001,6167.185095
4970.373261,1001,6194.9419
4657.441565,1001,6222.844342
4841.33783,1001,6250.3245
1964.421067,428,6262.520597
3099.237674,710,6282.306435
1841.049235,411,6293.918456
4542.574287,1001,6321.386052
4960.145141,1001,6348.820442
2529.06857,554,6364.174142
4633.205495,1001,6391.588697
4850.108114,1001,6419.153966
4740.017275,1001,6446.95275
4820.324143,1001,6474.996813
4742.893354,1001,6502.722333
4883.125419,1001,6530.256399
4907.758726,1001,6557.641235
4853.035396,1001,6585.123832
3747.964303,761,6606.171765
4965.842049,1001,6633.463024
4870.546641,1001,6660.744004
2472.845766,516,6675.085788
2741.226628,551,6690.28308
4922.484038,1001,6717.611376
4637.920184,1001,6744.911801
2049.521582,428,6757.03951
5217.079128,1001,6784.651183
5325.723293,1001,6812.289892
4867.064756,1001,6839.822767
5068.108564,1001,6867.237635
5010.888919,1001,6894.607693
2902.872617,581,6910.991054
1944.950173,424,6922.794234
4961.737695,1001,6950.517075
3020.082342,567,6966.841557
659.770466,176,6971.998491
2398.336065,461,6984.834471
4833.178438,1001,7012.453456
1957.545996,423,7024.3818
4936.960257,1001,7052.045595
4874.103148,1001,7079.708693
3738.462209,828,7102.695447
4448.14066,1001,7130.604081
5445.943971,1001,7158.070564
4653.787394,880,7182.322552
3985.986201,770,7203.871093
5095.135632,1001,7231.132752
766.008099,174,7236.297153
5129.908966,1001,7267.488681
5178.101268,1001,7295.268358
2127.207685,433,7307.640471
5329.038943,1001,7335.107461
5189.562208,1001,7362.642839
5607.144294,1001,7392.399289
5297.803591,1001,7420.310127
5283.993484,1001,7447.791779
3980.459889,770,7469.234977
5614.358847,1001,7496.940123
5117.630207,1001,7524.407498
5513.617575,1001,7551.901902
5614.681111,1001,7579.307771
3361.947872,628,7596.845221
5479.062892,1001,7624.172588
5304.98975,987,7651.076263
5680.400026,1001,7678.778237
5706.945891,1001,7707.509886
5658.503011,1001,7737.154368
5660.452899,1001,7778.816444
5708.193657,1001,7843.706091
5724.678623,1001,7921.313901
5672.746479,1001,7952.545653
5622.96102,1001,7982.434847
5729.719736,1001,8013.506764
5721.857288,1001,8047.215533
5707.075288,1001,8078.772311
5618.318249,1001,8111.388137
5641.34578,1001,8147.443982
5704.221544,1001,8176.009696
5477.260317,1001,8204.24584
5688.221039,1001,8238.379017
5648.351355,1001,8270.415009
5694.684293,1001,8302.755054
5650.96161,1001,8337.564163
5795.653832,1001,8369.67057
5733.730679,1001,8401.185528
5768.345296,1001,8436.613398
5717.022293,1001,8472.30834
5662.577006,1001,8506.073406
5579.49073,1001,8539.12413
5702.177795,1001,8572.456282
5674.550311,1001,8605.387038
5673.564092,1001,8638.249161
5709.652157,1001,8672.451089
5722.642885,1001,8709.508252
5761.605145,1001,8743.475392
5739.173961,1001,8776.356457
5725.60691,1001,8810.900176
5732.102182,1001,8845.310766
5702.162044,1001,8880.611803
5719.493016,1001,8913.8006
5624.845794,1001,8947.417658
5773.540154,1001,8982.448069
5715.21351,1001,9016.671173
5625.497207,1001,9049.887289
5733.880977,1001,9084.172687
5704.390002,1001,9118.90097
5635.716604,1001,9149.978544
5586.994649,1001,9182.186646
5357.757299,1001,9213.567183
5663.174482,1001,9245.329211
5651.495913,1001,9277.576754
5463.316865,1001,9312.482458
5664.206946,1001,9343.788034
5530.619211,1001,9375.126511
5545.782329,1001,9407.428059
4499.396722,834,9434.016635
5555.687007,1001,9465.485463
5418.988404,1001,9496.415701
5670.519595,1001,9527.652639
5442.133744,1001,9558.339456
1857.97239,363,9570.879906
5579.883631,1001,9603.048081
5176.62453,1001,9634.294007
5350.292247,1001,9665.689763
5456.561713,1001,9696.539755
4005.490133,775,9720.784948
3770.13101,717,9742.81044
5134.047601,1001,9773.829696
4504.703143,876,9801.020429
5399.368972,1001,9832.09248
5020.80721,1001,9864.728711
5245.128078,1001,9896.368584
5548.584716,1001,9928.518123
5628.086599,1001,9960.452235
5518.269712,1001,9991.07532
5545.518583,1001,10020.731129
3483.727119,639,10041.782282
4691.646652,895,10075.070898
5416.570584,1001,10126.321171
5615.498222,1001,10194.858952
5735.670387,1001,10235.362238
5665.740748,1001,10264.964285
5477.710959,1001,10295.116742
5491.835301,1001,10323.670398
5768.514898,1001,10353.148635
5706.777951,1001,10385.672634
5427.188984,1001,10418.889465
5568.632855,1001,10453.325723
4947.674446,908,10482.150831
5494.111119,1001,10513.511737
5680.834035,1001,10545.537895
5643.57515,1001,10575.863891
5609.393522,1001,10606.69352
5721.825949,1001,10636.229766
5451.033538,1001,10670.375867
5735.298354,1001,10701.134276
5543.063372,1001,10731.32834
5681.140621,1001,10761.670608
5514.896837,1001,10791.597795
5589.068448,1001,10824.252937
5658.329221,1001,10856.081195
5702.388292,1001,10888.64555
5692.566587,1001,10920.998133
5676.180771,1001,10953.076298
5706.426803,1001,10983.261483
5629.646882,1001,11017.25078
5598.778755,1001,11049.47667
5697.415021,1001,11081.757051
5644.650616,1001,11116.927974
5652.106326,1001,11147.757815
5699.40282,1001,11179.791431
5601.156703,1001,11213.215615
5607.250955,1001,11246.582323
5690.259192,1001,11278.617765
5638.372969,1001,11309.935081
5641.289204,1001,11342.166169
5545.436265,1001,11377.498748
5585.39902,1001,11412.929164
5535.457578,1001,11444.535682
5646.493616,1001,11475.975797
5623.337181,1001,11508.749131
5641.341127,1001,11539.960595
5517.826603,1001,11573.664183
5132.317124,1001,11605.724606
5645.331893,1001,11637.036613
3528.060588,641,11659.706453
5627.089234,1001,11693.047613
4839.111474,1001,11726.852678
5650.091259,1001,11760.170437
4683.031499,907,11789.42595
5708.205458,1001,11822.51156
4014.45373,901,11852.275596
5677.200346,1001,11882.066345
5278.720933,1001,11910.315831
4373.346528,791,11934.540846
5619.175836,1001,11965.783957
5593.444081,1001,11995.34212
5667.523741,1001,12032.295101
5676.635631,1001,12082.86977
4066.246175,763,12131.535605
5398.846062,1001,12168.897826
5428.081901,1001,12219.086502
5657.998835,1001,12275.868602
