#{"t_start": 1701304528.6585407, "env_id": "None"}
r,l,t
2178.517124,457,1920.012796
3403.358133,1001,1927.415373
2925.545249,585,1931.894429
4713.113225,1001,1939.11912
4228.320472,1001,1946.477457
3241.633341,1001,1955.958107
3246.98141,692,1961.052483
2788.765629,658,1966.028191
3622.810018,826,1972.211655
4583.730354,1001,1979.616855
4629.848593,1001,1989.131453
4698.606827,1001,1996.694255
4500.899274,1001,2003.936913
1157.153352,227,2006.064216
4577.667772,1001,2013.474411
1780.904126,334,2018.373345
5168.175494,979,2025.684839
5073.648989,1001,2032.908634
4015.533141,822,2038.946489
5222.454969,1001,2046.228017
4743.555182,1001,2055.828468
3896.524948,992,2063.274568
1549.081969,401,2066.411179
1371.366605,355,2069.351322
4833.829026,1001,2076.719654
2864.03541,571,2081.060045
3201.393199,753,2089.368848
5238.923252,1001,2096.606482
3350.108858,884,2103.119078
3415.119953,1001,2110.423549
4661.168409,1001,2120.025906
4620.11293,1001,2127.472995
3696.456473,708,2132.925423
4833.218283,1001,2140.167056
4052.400269,1001,2149.591903
4697.183997,1001,2157.101829
2499.172165,458,2160.67627
1740.450002,334,2163.456834
5403.364373,1001,2170.643619
1772.050525,397,2173.966846
3767.65926,956,2183.194227
2668.070316,655,2188.229796
5060.615096,1001,2195.56219
3625.593211,1001,2202.804863
5469.385502,1001,2210.236851
5113.824668,1001,2219.811337
5447.983396,1001,2227.204529
4786.380211,1001,2234.459135
5203.045653,1001,2241.889345
5229.170271,1001,2251.583432
334.510185,96,2252.77329
2221.146377,421,2256.261999
1212.217235,210,2258.206805
1706.796118,745,2263.962444
5025.596493,1001,2271.712776
3476.812643,761,2277.668882
4308.836413,1001,2287.226323
4500.147758,1001,2294.482928
5674.702472,1001,2301.984872
4185.845503,1001,2309.250511
4661.172518,1001,2318.895756
4941.589506,1001,2326.606173
1178.611652,297,2329.276031
4005.136399,739,2335.128428
1909.267673,395,2338.328868
4837.960617,1001,2347.811514
3543.870036,682,2352.935848
1813.244284,433,2356.337763
2875.348659,551,2360.728028
3022.827462,598,2365.186011
3371.219521,703,2370.48584
2786.603044,514,2374.524045
1897.161387,437,2377.886058
5046.040625,1001,2387.44079
3861.575082,693,2392.529228
4889.554634,1001,2399.804816
55.219787,23,2400.456074
5175.996844,1001,2408.060744
5047.909472,1001,2417.727935
2524.270274,591,2422.245831
4951.055017,1001,2429.637074
5113.068219,1001,2437.055238
709.777654,157,2438.65297
5165.298522,1001,2448.412877
3835.108733,721,2453.897282
2306.992342,474,2457.701114
5297.960211,1001,2464.905855
4891.079034,1001,2472.263189
1761.700174,335,2475.0298
5280.241638,1001,2484.340946
5215.382944,1001,2491.874847
5185.795113,1001,2499.088561
1973.853548,395,2502.205234
4639.797793,1001,2509.480786
5229.043295,1001,2518.865688
1143.634649,548,2523.16127
5498.300134,1001,2530.467227
4957.402221,1001,2537.815696
1456.281677,876,2546.46059
4991.546672,1001,2553.816958
5372.218929,1001,2561.241106
4481.518951,1001,2568.515655
2841.417653,566,2572.910988
5300.391151,1001,2582.481398
3299.570068,1001,2589.836725
5042.149727,1001,2597.104331
4569.292713,1001,2604.525458
5550.4104,1001,2614.042009
5382.27115,1001,2621.168953
4967.252935,1001,2628.81451
4924.83143,922,2635.945487
5307.359127,1001,2645.476034
5141.238643,1001,2652.882244
5548.851635,1001,2660.260593
2612.428068,480,2664.061406
3783.348996,705,2669.421079
5470.898128,1001,2678.745147
5085.544538,1001,2686.177275
4602.825047,947,2693.057878
2748.182562,530,2697.160908
5367.062974,1001,2704.531205
991.895003,195,2708.463729
5521.621066,1001,2716.156165
5162.323532,1001,2723.704407
1946.828232,366,2726.837082
595.638167,136,2728.404892
5572.20392,1001,2736.121265
1131.563923,221,2738.122947
5375.128032,1001,2748.32864
5213.646662,1001,2757.176991
4894.251041,1001,2765.735107
3293.985665,618,2770.732821
4878.173876,969,2781.48225
4392.554516,1001,2789.420355
5196.181308,1001,2797.416017
1666.695934,318,2800.184618
4848.936109,1001,2807.678589
5691.795771,1001,2817.228108
5098.819204,1001,2824.434872
5163.040803,1001,2831.630657
4062.455817,752,2837.047179
662.098496,136,2838.423497
1271.846973,241,2840.629597
1821.453077,373,2843.633573
1676.258284,422,2849.103943
3738.654458,687,2854.215284
2138.333506,832,2860.322953
5036.213551,1001,2867.524726
2237.804753,882,2873.964539
2772.458417,834,2882.391015
5673.481293,1001,2889.599782
1157.738435,502,2893.480404
5219.54209,1001,2900.680166
5465.42636,1001,2907.864961
4644.979086,937,2916.91975
5458.419856,1001,2924.106533
361.124493,74,2925.057987
5177.325047,1001,2932.383406
5329.794724,1001,2939.586145
5091.566187,1001,2948.845397
776.096321,175,2950.557817
1527.780887,620,2955.199405
5372.191993,1001,2962.460994
5399.212655,1001,2969.687667
5033.102411,1001,2979.384773
5323.333769,1001,2986.561593
577.705266,114,2987.780333
507.277636,98,2988.920286
4861.117612,1001,2996.279616
4576.369801,1001,3003.459429
5128.859026,1001,3012.836386
4648.822864,1001,3020.216666
5217.959428,1001,3027.372532
5507.642207,1001,3034.733851
1546.695273,282,3037.088553
5407.051188,1001,3046.676756
5315.520036,1001,3053.654101
4906.363723,1001,3060.879792
2091.839066,423,3064.274714
5492.168699,1001,3073.560887
5068.457067,1001,3080.677877
5331.676627,1001,3087.884604
5531.9433,1001,3095.265919
5375.915215,1001,3104.539128
5105.250214,1001,3111.924388
5366.129056,1001,3119.000467
5499.082305,1001,3126.24014
1227.568524,261,3128.50409
144.042534,38,3129.271079
5489.357751,1001,3138.70183
5414.379495,1001,3145.980377
5665.595093,1001,3153.392599
5041.132058,1001,3160.703053
5147.232573,1001,3169.902503
4821.776189,1001,3177.458334
5131.833749,1001,3184.612175
5372.878769,1001,3191.857808
5276.298405,1001,3201.327533
5097.4917,936,3208.298898
5140.142906,1001,3216.064173
5333.667256,1001,3223.494307
1673.803305,306,3226.061444
5020.477971,1001,3235.511182
5578.037509,1001,3242.75089
4300.9083,816,3248.768796
3295.016349,633,3253.506128
2797.321189,514,3257.409704
5784.437472,1001,3266.744784
5187.539801,1001,3274.183902
2019.334859,507,3278.275961
5308.964933,1001,3285.352073
4865.28769,1001,3292.657621
4115.392433,1001,3302.142298
5572.498477,1001,3309.574385
5287.225861,1001,3317.021476
1640.411111,311,3319.623527
5410.38094,1001,3327.288142
5161.28303,1001,3337.354296
1361.204725,305,3339.932413
5607.717012,1001,3347.159162
5350.6799,1001,3354.712966
5389.23596,1001,3362.013448
995.262254,367,3367.024049
5483.350808,1001,3374.288622
1562.603204,311,3376.934551
5008.836903,1001,3384.268021
5487.29075,1001,3391.656268
5383.942859,1001,3401.069108
5024.452103,1001,3408.27484
2949.668538,614,3412.964347
4438.058824,1001,3420.173074
5024.742112,1001,3427.202285
2064.665683,444,3433.231173
2830.034113,564,3437.525692
4255.972126,1001,3444.709483
4458.014902,1001,3452.114689
5588.335474,1001,3462.190535
356.460593,72,3463.775332
1797.762079,1001,3480.144704
5483.568932,1001,3492.327638
4204.198377,861,3506.388513
5729.407772,1001,3522.690038
5689.263667,1001,3543.251733
4929.840948,938,3552.471098
5612.229248,1001,3560.194557
4540.753571,1001,3567.412332
5126.929161,1001,3576.879011
2927.808113,529,3580.994013
5600.627347,1001,3588.234653
5259.665203,1001,3595.445387
2517.725632,478,3599.098616
5427.703682,1001,3608.577273
5007.822158,1001,3616.119194
5040.490754,1001,3623.472572
5276.468045,1001,3630.814215
5577.321234,1001,3640.223064
5570.691316,1001,3647.668203
4800.532601,950,3654.625646
282.411764,71,3655.619987
5510.846154,1001,3662.919476
5664.256654,1001,3672.356249
5468.806445,1001,3679.598929
5408.871054,1001,3686.866502
2496.624977,462,3690.815945
5474.809189,1001,3698.28801
5529.07838,1001,3707.64606
5121.305877,1001,3715.180947
5737.305196,1001,3722.579162
5370.703888,1001,3730.131018
2866.571686,523,3736.498991
5581.608657,1001,3743.911175
5657.260676,1001,3751.116906
4747.259064,1001,3758.414421
4792.685158,1001,3767.965928
5528.195564,1001,3775.150717
5344.181374,1001,3782.457256
5664.904043,1001,3789.754746
3944.495198,760,3795.519408
5588.563118,1001,3805.060898
2205.918231,412,3808.283311
4106.006817,741,3813.793582
5409.974691,1001,3821.106078
5582.314486,1001,3828.333793
5570.627968,1001,3837.641911
3478.881146,674,3842.70441
5498.361178,1001,3849.951036
4156.149612,770,3855.729607
5588.190737,1001,3865.589144
4113.546591,923,3872.336075
5632.51545,1001,3879.626615
5587.399397,1001,3886.956042
5708.470909,1001,3894.015167
5133.585796,1001,3903.380125
5714.00106,1001,3910.749471
5776.509255,1001,3918.025055
5209.926271,1001,3925.364473
5534.355261,1001,3934.702508
5583.062565,1001,3941.977059
5638.133164,1001,3949.306879
5578.119537,1001,3956.686282
5584.551084,1001,3966.325556
5464.788297,1001,3973.667852
5498.049196,1001,3980.985321
5646.368008,1001,3988.465318
5529.698096,1001,3997.937987
5586.273883,1001,4005.25642
5519.97995,1001,4012.622736
5483.977167,1001,4020.044104
1459.329363,273,4022.439045
5458.156916,1001,4032.220855
2844.088533,725,4037.704205
5067.500068,1001,4044.969774
5547.946681,1001,4052.410877
5124.982731,1001,4061.934465
5612.136066,1001,4069.241956
4817.660894,998,4076.48858
5593.128359,1001,4083.836931
4934.026666,1001,4093.38344
3189.873484,762,4099.100195
5414.063404,1001,4106.537313
5556.185507,1001,4113.809907
5588.287526,1001,4123.157885
4307.149205,788,4129.640631
5539.692214,1001,4137.138664
5491.02449,1001,4144.46404
5464.910252,1001,4151.683733
5580.925459,1001,4161.112576
2136.524893,843,4167.410742
5668.662843,1001,4174.786027
2032.157103,376,4177.795978
5172.690533,1001,4185.077515
5560.449269,1001,4194.569203
5484.388269,1001,4201.920544
5105.426908,1001,4209.337797
5140.694437,1001,4216.788909
4067.529356,811,4225.16256
5568.465648,1001,4232.693535
5488.272392,1001,4241.490022
5266.85933,1001,4248.829408
5471.969787,1001,4258.19635
5420.062994,1001,4266.677562
4343.360105,1001,4274.414881
4310.536579,812,4280.478704
2993.109703,574,4285.536189
4830.885418,909,4295.236286
5543.162932,1001,4303.291823
4786.526037,905,4310.563443
5601.575009,1001,4320.147944
5539.720127,1001,4331.562468
3817.151525,1001,4339.66903
4577.735659,1001,4347.928959
5231.553347,1001,4356.004373
5591.932548,1001,4366.228396
5618.447995,1001,4374.676849
5582.95661,1001,4382.927019
5499.934437,1001,4391.825228
4328.083854,790,4401.187511
5539.405893,1001,4408.689455
5760.335285,1001,4416.527495
5601.904349,1001,4424.397449
5550.225366,1001,4434.540334
5479.27846,1001,4442.425253
5233.735703,1001,4450.692148
5560.975535,1001,4459.525533
5565.660748,1001,4467.519169
5453.331427,1001,4478.152784
5282.689396,1001,4486.413727
5586.270281,1001,4494.216913
4929.370119,1001,4501.784601
4492.19754,1001,4512.747746
5581.932772,1001,4522.039907
5209.356783,1001,4530.048365
5611.578661,1001,4538.052007
5465.969187,1001,4547.877812
5697.080444,1001,4555.431657
5352.36309,1001,4563.064252
5641.94587,1001,4571.425035
5488.145618,1001,4581.944144
4396.068757,797,4589.262884
5539.536182,1001,4597.550783
5570.385164,1001,4605.440621
5468.928662,1001,4615.191457
5283.80666,930,4622.364284
5503.072631,1001,4629.989949
5493.7277,1001,4638.495206
5357.271152,1001,4650.357837
5556.926344,1001,4659.858231
5620.279689,1001,4668.489031
4751.181466,1001,4677.094669
5616.977094,1001,4688.106825
5239.346332,1001,4697.335076
4283.704844,788,4704.338428
5430.639027,1001,4712.275455
5457.306143,1001,4720.154074
5729.572705,1001,4730.014215
5549.308237,1001,4737.681651
5518.082225,1001,4745.353811
5456.317976,1001,4752.713333
5399.930901,1001,4762.372908
5621.768192,1001,4769.753699
5389.325269,1001,4777.534731
5758.432394,1001,4785.362395
5509.2369,1001,4795.743468
5781.57881,1001,4804.033445
5556.880554,1001,4811.895599
5270.039035,1001,4820.114008
5638.472565,1001,4831.493182
5531.613754,1001,4840.881539
5535.730278,1001,4849.357354
5694.504653,1001,4857.390708
5524.666436,1001,4871.185173
5713.086451,1001,4883.484288
1160.14041,221,4886.766642
5613.909478,1001,4899.668059
5492.98307,1001,4916.026886
5565.42103,1001,4934.864974
5540.306909,1001,4942.810376
4106.510404,752,4948.825855
5627.281017,1001,4957.144892
5539.087337,1001,4969.932321
5745.009928,1001,4981.849994
5631.635649,1001,4993.855291
5533.326733,1001,5007.333832
2980.314347,538,5013.266963
5628.055146,1001,5023.135659
5526.389311,1001,5031.162316
