#{"t_start": 1701198722.707686, "env_id": "None"}
r,l,t
371.317908,70,646.215957
434.025113,87,650.06219
447.449519,105,654.442992
1344.372974,307,665.498891
313.834989,56,667.809757
342.421467,70,671.048942
2133.324231,498,688.246583
987.650817,247,696.875999
4081.710896,883,727.577943
1984.059993,542,746.428204
594.560079,139,751.283334
647.241244,190,757.465387
2175.906679,526,774.919991
256.581122,43,776.906683
1818.193236,458,791.190671
1943.17612,694,812.159668
1681.903754,474,825.324921
2936.029156,752,847.365667
3494.616941,853,875.82159
1128.005571,355,887.584157
572.203866,113,891.736525
1441.493,492,908.474104
328.466403,95,911.842117
1245.159227,342,923.052899
234.843083,50,925.433531
1968.840671,451,942.898353
923.407578,230,951.12635
4719.04054,1001,983.271868
1804.542798,424,995.693787
3765.086258,661,1013.816599
2040.745244,369,1025.765532
1520.47491,315,1037.00494
641.709417,98,1041.155451
2003.960222,406,1055.390879
359.97229,57,1058.040513
295.83919,78,1060.882916
486.139954,124,1064.810429
460.51582,134,1068.875143
218.438487,61,1071.043762
5072.029165,1001,1098.422788
755.808242,176,1103.664776
2345.797447,454,1116.197737
1003.868809,302,1124.718717
284.079417,56,1126.761588
225.110385,59,1129.018553
607.329845,164,1133.924471
1424.512201,364,1144.015623
515.817238,157,1148.707066
3143.129244,658,1166.640973
817.370215,195,1172.318763
674.851448,135,1176.402439
1432.77301,266,1184.095469
681.363934,184,1189.55391
4654.006401,1001,1216.854009
288.465133,77,1219.348516
4636.734577,1001,1246.517917
326.063182,73,1249.016448
490.718449,133,1253.053417
1117.930272,329,1262.391536
3103.874599,789,1283.661427
3354.766784,657,1301.5855
567.08722,102,1304.776966
3155.895525,684,1323.9238
4056.382606,719,1344.493659
466.539613,65,1347.013049
2089.530751,412,1358.668977
395.139981,114,1362.337844
560.496097,87,1365.185979
257.710661,39,1366.788027
499.042047,89,1369.749112
413.966637,76,1372.334358
483.659536,82,1375.064314
431.17362,130,1379.057804
775.069096,166,1384.13356
566.805982,151,1388.670385
1266.303001,275,1396.631428
321.037573,96,1399.736131
572.290457,129,1403.731482
3623.70729,926,1428.967045
278.542834,48,1430.823622
4181.29658,1001,1458.289422
389.918814,66,1460.573314
3491.983762,810,1483.652659
367.271144,59,1485.783962
3952.643112,888,1510.672458
1518.496936,249,1518.060701
2923.047262,659,1536.66098
4275.432588,1001,1564.198358
5464.017534,1001,1591.837853
195.371998,35,1593.277205
1017.986016,240,1600.342509
1326.453273,228,1606.958789
4286.198853,1001,1634.553464
403.986149,96,1637.726547
4260.322427,1001,1664.990483
1198.590773,291,1673.398141
3200.919393,798,1695.626893
3744.91567,1001,1723.524854
3558.421883,800,1745.418448
1188.356392,316,1754.349863
1238.790445,281,1762.295614
640.284605,151,1766.930886
4028.933562,834,1789.726084
3814.004727,655,1807.748902
1306.377302,314,1816.532431
3343.534359,815,1838.753868
3030.225842,659,1857.08887
616.816773,116,1860.723151
1884.311109,348,1870.482086
2876.591936,521,1884.956541
549.206985,95,1888.040257
5336.811921,961,1915.209022
615.295809,175,1920.497884
2100.5761,493,1934.293064
2264.778993,420,1946.147999
1928.252022,338,1955.864081
3998.540721,663,1973.996758
5027.151909,941,1999.812963
2630.443916,503,2013.798236
735.699321,153,2018.433846
4412.515757,1001,2045.729852
2418.440709,432,2057.577846
1969.724357,347,2067.399582
1205.862586,227,2074.350991
548.120688,112,2077.965342
4800.199361,873,2102.063953
1036.682129,171,2107.164037
1069.426796,183,2112.540056
2792.033671,509,2126.556283
522.017241,110,2129.922995
1373.650532,256,2137.114269
2300.0332,466,2150.194068
3740.07704,854,2173.643425
2789.867612,688,2192.488447
1106.039444,265,2200.019172
1004.361009,193,2205.744078
783.707204,154,2210.444509
3108.356914,523,2225.113041
4462.71075,757,2246.042145
1225.760449,198,2251.852971
3085.345177,681,2271.316673
4605.836236,1001,2298.617121
1166.406894,229,2305.311529
739.791335,214,2311.650655
1417.438082,335,2321.019993
1043.616546,196,2326.860852
1213.091074,267,2334.601867
124.442765,24,2335.772286
363.138981,71,2338.237692
332.032931,55,2340.247105
312.003184,67,2342.615805
1515.751279,404,2353.994848
248.0597,49,2355.844608
405.657475,120,2359.514731
717.682544,107,2362.954218
477.594851,141,2367.3395
1580.973126,365,2377.57421
1095.633495,226,2384.580666
231.109011,66,2386.869724
1199.404571,220,2393.429945
768.617629,210,2399.606251
1489.214831,357,2409.53958
263.935546,57,2411.551174
337.909159,98,2414.681809
1613.664307,442,2427.202862
1763.394839,396,2439.084323
339.199843,70,2441.688512
4082.043371,748,2462.468545
718.981785,117,2466.154033
490.028384,82,2468.816995
5612.228963,1001,2496.032231
1288.459369,232,2502.843491
295.789199,73,2505.321258
1675.213211,353,2515.431226
619.120549,123,2519.288098
199.269558,36,2520.798892
230.605254,67,2523.155593
3040.23831,591,2539.728861
606.715469,140,2544.020778
5115.215469,1001,2571.404563
229.194615,33,2572.823767
431.50937,83,2575.539608
1550.113319,416,2587.232925
441.668556,85,2590.079466
5158.001019,1001,2617.060171
637.55634,116,2620.903896
2751.560218,544,2636.308609
3715.052845,821,2658.546443
316.21434,66,2660.824892
620.096821,116,2664.481951
1555.19293,324,2673.686345
1585.121368,377,2684.461539
1135.142288,295,2692.846558
340.43398,85,2695.715221
3748.097748,673,2714.392355
799.030957,149,2718.879372
3483.977914,631,2736.317485
1601.531974,292,2744.728122
1212.2017,231,2751.419252
4880.243113,981,2778.438509
1214.190726,271,2786.295777
1952.29455,449,2798.916489
3382.013596,675,2818.958942
2467.668528,512,2834.029927
4481.970185,1001,2861.322355
2060.940146,447,2873.912695
1164.409914,267,2881.96825
650.601383,121,2885.704801
284.218464,62,2887.901928
968.44115,204,2893.889579
3229.017783,664,2912.147592
412.670847,62,2914.406961
3001.330056,678,2933.176779
1756.537669,325,2942.566708
2596.556807,580,2958.541459
2850.130805,597,2975.070242
1405.875361,373,2985.968927
1365.53954,259,2993.649324
1066.914005,276,3001.529335
2299.917833,441,3013.836043
811.836323,253,3020.995897
1076.045768,206,3027.105549
2535.103433,432,3039.054606
3990.291324,651,3056.985671
3000.698068,521,3071.35026
1906.008026,324,3080.790457
1816.349704,380,3091.55068
4034.264587,659,3109.898138
486.418327,96,3113.023313
1143.177839,242,3120.119795
381.095116,80,3122.783671
634.060056,129,3126.768016
844.177437,128,3130.603606
3222.275181,509,3144.8971
2252.739078,396,3156.35862
1645.696477,284,3164.423234
1994.454373,409,3176.489726
870.547085,166,3181.476397
2197.410162,485,3195.021966
885.060035,157,3199.700493
4094.749234,1001,3226.870867
1151.271053,220,3233.242893
2392.485596,561,3248.826491
2720.816922,538,3263.814295
531.195119,82,3266.503661
537.712356,90,3269.439568
1862.874994,496,3283.316637
2131.772502,414,3295.421745
1816.33512,389,3306.679411
1790.330754,396,3317.822636
3075.261869,609,3334.63924
218.379241,45,3336.387674
1210.820537,191,3342.053916
2955.226083,848,3366.006919
1137.981612,182,3371.342699
2184.238324,351,3381.142495
731.571452,177,3386.36453
2336.312262,381,3397.029013
1930.332601,318,3406.077689
950.018214,155,3410.700329
727.168585,123,3414.477227
3260.647387,486,3428.061636
618.500698,101,3431.246644
3492.973897,578,3447.131173
873.335901,175,3452.295362
880.407226,165,3457.229031
483.991619,71,3459.631605
2033.990505,434,3471.867886
3023.427433,495,3485.578855
5444.9638,913,3510.398585
5240.316309,826,3533.391398
759.420055,128,3537.531087
431.356283,85,3540.328606
385.196919,79,3542.991488
3406.573696,566,3558.832209
2308.112962,518,3573.177915
1907.363493,510,3587.592372
721.562649,135,3591.742259
962.728364,151,3596.440695
545.243427,82,3599.165997
361.848512,80,3601.830873
1821.324323,456,3614.723403
1878.202869,288,3622.887573
3059.119646,562,3638.382175
744.732506,133,3642.541056
1622.344852,267,3650.125327
3436.192936,657,3668.269814
478.372337,73,3670.790996
1661.963343,429,3682.882664
1542.217817,281,3690.861309
2518.776368,411,3702.436127
4674.351474,1001,3730.397199
1275.305132,243,3737.40693
2038.045682,320,3746.608111
656.657673,112,3750.087823
2739.331859,427,3762.026938
3073.702758,442,3774.266757
4964.543806,755,3795.38237
3526.297444,816,3818.134533
5414.331714,1001,3845.719284
5524.950033,1001,3872.857723
3906.154461,573,3888.682456
1638.604636,294,3897.119336
6455.368611,1001,3925.194685
3671.512476,606,3941.95723
924.591433,318,3951.02878
1636.952071,412,3962.476168
2350.829427,383,3973.331095
4686.313993,739,3993.576982
5287.674963,1001,4020.976544
2770.104639,460,4033.846775
672.671036,123,4037.780264
1950.625497,446,4050.201975
1273.427202,235,4057.117505
1992.525386,377,4068.162052
2508.784054,462,4082.328198
729.162913,223,4088.756053
1782.075427,428,4100.824791
5262.262848,1001,4128.217583
2806.046311,663,4146.936608
2730.589411,436,4159.142967
621.138239,115,4162.668946
2625.184916,521,4177.154016
3061.031735,490,4190.866086
1334.300517,293,4199.346246
5441.648815,998,4226.478379
1850.500439,285,4234.612945
4371.870388,813,4256.868268
2531.603013,431,4269.351428
2448.209214,410,4280.82605
783.870794,310,4289.51441
1550.478975,266,4297.062142
1554.507655,453,4309.639427
2031.422362,493,4323.424907
1578.863574,254,4330.71546
5233.032385,902,4355.379905
3904.641671,635,4372.659728
6014.81911,939,4398.487684
4275.632502,702,4417.525835
1673.020287,332,4426.889597
2587.717778,401,4438.132069
978.561057,165,4443.121605
5783.607486,1001,4471.096951
2265.030376,373,4481.623806
321.231572,51,4483.555677
1639.887253,250,4490.661276
4734.145729,803,4512.732621
5428.849012,1001,4539.983846
3960.358164,772,4561.182127
596.210268,101,4564.381572
1149.338093,184,4569.753212
1214.908276,197,4575.559766
1073.892335,189,4581.215906
5713.083329,1001,4608.582178
4387.94434,1001,4636.52248
3078.314184,559,4652.143547
1812.333298,411,4663.860757
4296.933059,741,4684.959997
1184.403758,239,4691.881521
5724.480038,1001,4719.255081
3901.531654,655,4737.735403
5162.911154,839,4760.766791
5336.863031,1001,4788.289346
5179.685597,901,4813.414557
3428.226396,625,4830.603686
6044.826879,1001,4858.132626
805.497943,241,4865.078012
5666.76639,883,4889.18556
828.840499,134,4893.296566
486.345971,90,4896.15784
6281.267266,1001,4923.54627
2395.916064,424,4935.342732
1021.93503,172,4940.714371
1806.460589,328,4950.054422
1407.14882,321,4959.131382
1178.91527,215,4965.492239
481.671835,77,4968.089558
4213.083107,616,4985.200838
699.832488,124,4989.015629
5749.933273,1001,5016.64242
415.394347,64,5018.817515
1135.359461,175,5023.958221
4479.820439,865,5047.696755
912.010269,155,5052.347812
3252.660066,582,5068.690113
404.274511,69,5070.970365
3157.129657,601,5088.745144
1421.512425,331,5098.240792
2058.945515,306,5106.906598
3618.29556,527,5121.588178
1290.209796,213,5127.837042
5540.063311,1001,5154.981404
656.937507,113,5158.530914
5573.795649,955,5185.073432
797.243563,142,5189.439756
4358.266535,709,5208.972319
4711.146627,723,5228.875746
2606.975772,422,5240.657959
3360.563273,668,5259.273188
347.185706,48,5261.055422
2139.654275,495,5274.951317
1184.977424,264,5282.693655
4520.811528,994,5309.972172
3513.787516,663,5328.608173
2952.170544,450,5341.372913
5530.253044,876,5365.727922
760.468713,215,5371.955307
2612.219512,412,5383.558673
5558.091251,937,5409.043571
6137.620064,1001,5436.500033
6007.881769,1001,5463.922896
2373.530363,380,5474.678523
3937.81375,545,5489.743685
1138.164668,200,5495.685407
957.169694,157,5500.529534
1072.808202,199,5506.367932
5465.782443,1001,5537.165227
4390.599541,1001,5569.543036
5925.850789,1001,5601.51062
3075.338353,768,5626.172674
4613.294318,816,5652.263901
6828.281956,1001,5684.212481
2007.879879,352,5695.970083
4240.867653,667,5717.546399
1145.652857,232,5725.894109
6427.239446,1000,5757.721001
7097.455402,1001,5789.579937
6898.095059,1001,5821.736956
6888.137579,1001,5853.942838
7350.190423,1001,5885.375804
6975.574039,1001,5913.394886
7171.891652,1001,5940.700044
6170.707535,1001,5968.180615
6989.847427,1001,5996.309977
6490.327974,1001,6023.56106
7075.098783,1001,6050.993737
5114.038151,728,6070.921494
7099.228613,1001,6098.613431
2063.207819,358,6108.922799
2300.018171,398,6120.252542
6904.041189,1001,6147.940567
7054.576739,1001,6175.122928
6997.79104,1001,6202.529877
7047.271411,1001,6229.891723
1691.368829,597,6246.436801
1366.165135,256,6253.732093
2399.687857,360,6263.84106
3676.769592,565,6279.889147
1977.690412,529,6294.942674
3569.102376,816,6317.362993
3157.946767,483,6330.72784
3554.030092,525,6345.693827
3387.549115,508,6360.025108
2166.290224,384,6370.695799
1347.889033,321,6379.749627
7328.752287,1001,6406.885112
2140.304808,499,6420.756025
4864.464302,803,6442.798652
6869.47047,1001,6470.814062
4638.843802,1001,6498.200913
4368.86737,623,6515.431852
7453.640738,1001,6543.703571
5504.33283,1001,6571.33507
7337.627891,1001,6598.772951
7269.479423,1001,6626.32561
6927.932595,1001,6653.924555
7044.319414,1001,6681.364404
3942.546798,1001,6708.931774
2888.56552,902,6733.575393
1828.375821,307,6742.462378
6338.26251,1001,6769.668174
7199.87274,1001,6797.052248
6509.748819,1001,6824.886821
6924.881669,1001,6852.343449
7057.439513,1001,6880.333212
7197.92557,1001,6907.674518
7023.022476,1001,6934.898612
5877.075644,860,6958.263716
7224.695049,1001,6985.392227
7100.371051,1001,7013.120123
7468.886739,1001,7040.574741
2852.815507,388,7051.386833
7936.497521,1001,7078.717811
7305.251568,1001,7105.685727
7355.973967,1001,7132.842875
7583.540286,1001,7160.108784
7305.235171,1001,7188.195861
7320.998854,1001,7215.656792
7418.277956,1001,7242.966807
7454.651222,1001,7270.460323
7326.727065,1001,7297.501042
6711.586262,1001,7325.025844
7468.629207,1001,7352.657874
7918.839656,1001,7380.345477
7421.651459,1001,7407.620537
7633.196156,1001,7435.019989
7585.321726,1001,7462.433967
8070.962695,1001,7493.628996
7650.415509,1001,7535.756416
5866.176971,860,7582.878698
7632.765537,1001,7614.292189
7703.888177,1001,7646.305366
7419.205365,1001,7676.275597
2220.45246,311,7686.230704
4764.802278,695,7708.147733
7566.038144,1001,7739.600233
7583.419074,1001,7772.198551
7277.105869,1001,7804.698758
7607.248467,1001,7836.521941
7040.848618,1001,7866.994365
7505.988732,1001,7899.219353
7615.65323,1001,7931.780113
6927.759328,1001,7966.995962
7206.753213,1001,7997.671262
7906.397026,1001,8030.639925
7685.707563,1001,8063.809621
373.338368,58,8066.148406
7224.832771,1001,8100.394438
7216.568658,1001,8131.80344
7251.489074,1001,8163.509297
4983.390492,626,8183.457103
6629.13546,1001,8214.990023
7186.228483,1001,8250.9219
777.470992,115,8255.555448
6974.633721,1001,8291.043792
2732.231411,584,8311.077534
7182.366755,1001,8345.105369
7004.082435,1001,8378.013405
7240.399394,1001,8408.580724
4912.720182,622,8427.409071
7907.7454,1001,8462.870838
1343.46228,215,8470.930315
7209.183618,1001,8503.51827
7155.425495,1001,8537.226832
7402.055644,1001,8567.802573
7748.469439,1001,8595.960987
7913.756625,1001,8623.766697
7803.637634,1001,8652.877878
7296.99882,1001,8680.772334
7687.374473,1001,8708.980551
7492.299472,1001,8736.041308
3998.359925,528,8750.967296
7526.410816,1001,8779.590693
7692.433002,1001,8807.479658
7905.191511,1001,8834.928876
7548.714142,1001,8864.164337
7727.13564,1001,8894.191731
8024.948084,1001,8925.945763
8201.669859,1001,8961.13787
8181.744292,1001,8995.140258
6050.500289,762,9020.967067
8317.645628,1001,9054.045805
8265.604212,1001,9089.048194
7933.910102,1001,9123.675835
7920.349526,1001,9158.689341
8119.07647,1001,9191.562873
8232.196457,1001,9224.016769
7696.180644,1001,9262.109092
8203.466164,1001,9295.265195
7627.163811,1001,9330.356504
8193.731705,1001,9363.325274
8154.593061,1001,9395.283353
8174.752206,1001,9427.766477
8344.090771,1001,9461.757052
7755.926878,1001,9498.252123
8062.228826,1001,9531.907312
8110.875185,1001,9566.811861
7114.455882,1001,9602.823971
8401.343782,1001,9635.381345
8137.988651,1001,9667.011505
7706.295569,1001,9698.326468
7765.237506,1001,9729.125523
7934.757908,1001,9763.101903
8124.348628,1001,9796.025297
7927.622295,1001,9826.772533
7713.223818,1001,9857.896375
7776.37186,1001,9889.700773
8000.323758,1001,9920.492363
8082.056531,1001,9951.548512
8178.14416,1001,9982.536194
8011.0809,1001,10014.373388
7915.100765,1001,10047.226995
7044.10833,1001,10078.000275
3794.281304,466,10091.893875
8087.364614,1001,10126.51489
8072.997536,1001,10158.711985
7927.645408,1001,10191.259604
1557.404759,227,10201.945072
8040.064545,1001,10251.905051
8257.415041,1001,10295.081329
8068.253676,1001,10326.127677
7960.62448,1001,10366.872238
7887.608999,1001,10396.788846
7801.519888,1001,10425.93332
8105.409679,1001,10455.118407
8366.765334,1001,10484.694222
8458.8512,1001,10514.446385
8220.77984,1001,10544.776485
8323.797613,1001,10574.273566
6360.422352,792,10598.372187
7846.072827,1001,10630.475112
7356.853246,1001,10659.179718
8566.997979,1001,10687.551908
8021.759633,1001,10716.579299
7670.875558,1001,10748.125934
7754.536208,976,10777.772227
8166.454296,1001,10808.611313
7904.617526,1001,10840.456999
8129.995827,1001,10871.266233
8208.688909,1001,10901.495719
7883.875814,1001,10931.750981
8298.137641,1001,10963.980226
8384.63305,1001,10997.395242
8175.66076,1001,11034.165278
7192.448314,869,11059.64521
8523.892871,1001,11087.559297
8420.790725,1001,11115.550505
8165.47584,1001,11142.774915
8401.016794,1001,11170.09427
8527.575877,1001,11197.333169
8503.238466,1001,11225.057333
8351.155504,1001,11252.429165
7932.970068,1001,11280.336667
8378.977238,1001,11307.620137
8426.277048,1001,11335.062769
8398.639584,1001,11363.025597
8170.73149,1001,11391.014781
8243.092943,1001,11419.377275
4687.526387,553,11434.81565
8252.397333,1001,11462.51271
6818.822769,1001,11489.732853
2618.031588,376,11500.297342
7212.179441,950,11525.993846
8295.505337,1001,11553.532093
3666.498982,430,11565.524079
8025.11468,1001,11593.241985
8483.636869,1001,11620.543994
8329.648293,1001,11647.849105
8152.163142,1001,11674.975743
8232.416909,1001,11702.463246
8073.895803,1001,11730.041239
986.296697,175,11735.261137
8229.926744,1001,11762.437506
8512.430611,1001,11790.061655
8594.775984,1001,11817.691771
8144.032831,1001,11845.228671
8709.582754,1001,11873.17452
8626.886465,1001,11900.507441
8470.033506,1001,11928.613303
8375.437719,1001,11956.167368
8336.291336,1001,11983.02204
8416.485937,1001,12010.274307
8038.985719,1001,12037.534543
8779.348099,1001,12065.000385
8617.671225,1001,12091.925395
8579.034644,1001,12119.146102
8250.520773,1001,12146.92213
8207.853775,1001,12173.909493
8834.892225,1001,12201.845782
8066.69524,1001,12228.82421
8346.264588,1001,12256.093303
8659.405498,1001,12283.441892
8475.559774,1001,12311.526742
8605.174374,1001,12339.944776
8343.405744,1001,12367.685628
8395.347966,1001,12395.173886
8434.123753,1001,12422.243583
8203.266108,1001,12449.178586
7973.335963,1001,12476.236273
8613.77663,1001,12503.651307
8539.587963,1001,12530.905465
8052.780453,1001,12557.613603
8712.864034,1001,12584.634983
8740.484644,1001,12611.852889
8600.320545,1001,12638.751338
6704.124943,1001,12665.632996
8433.161552,1001,12693.155416
8257.949943,1001,12720.423851
8515.58124,1001,12747.695554
792.227098,121,12751.426619
7847.105987,1001,12778.738569
8641.924555,1001,12805.566641
8903.563505,1001,12832.597108
7085.550167,1001,12860.255568
7597.041152,1001,12887.794016
8545.526097,1001,12915.157221
8725.511621,1001,12942.215813
8447.778728,1001,12969.3647
8225.293004,1001,13001.404728
7489.321885,1001,13030.499953
8032.334915,1001,13058.247565
8321.652711,1001,13085.878559
8447.204806,1001,13113.096827
7836.071791,1001,13140.785259
8509.107984,1001,13167.964673
7620.853643,1001,13195.91929
8485.349588,1001,13223.557441
8550.489631,1001,13250.583878
8861.845857,1001,13277.569993
8221.009055,1001,13304.857059
8502.413254,1001,13331.958654
4722.596586,545,13346.795995
8717.389072,1001,13373.733006
8492.507008,1001,13400.950584
8268.57801,1001,13428.460068
7505.397849,1001,13455.478026
5905.561051,712,13474.865644
8671.823186,1001,13501.906343
8654.689195,1001,13528.923147
8438.62197,1001,13555.858698
8627.562564,1001,13582.741976
8586.953464,1001,13610.105799
8919.66641,1001,13637.299731
8891.207161,1001,13664.547489
8672.276821,1001,13691.550147
8789.049417,1001,13718.437806
8768.216959,1001,13745.646132
7952.253588,1001,13773.26029
8687.5278,1001,13800.331805
8859.360444,1001,13827.866024
8914.983722,1001,13855.108278
8855.77712,1001,13882.00436
9032.198225,1001,13908.902686
8908.053376,1001,13935.915467
8815.420781,1001,13963.665313
8643.09574,1001,13990.650166
8450.130663,1001,14017.771341
8757.716637,1001,14044.86791
8718.431599,1001,14072.021803
8813.289889,1001,14099.384004
8968.921179,1001,14130.710801
9111.93377,1001,14177.290742
8779.58843,1001,14226.565858
