#{"t_start": 1701117361.2897844, "env_id": "None"}
r,l,t
275.24787,83,1630.225694
1719.626453,336,1639.732274
1075.70332,260,1647.30475
1422.612939,447,1659.864325
414.413787,150,1664.435101
1216.029209,266,1672.077496
389.54543,131,1676.048976
890.431365,195,1681.854494
3345.501622,840,1704.984813
3956.037666,1001,1732.169816
3860.603551,1001,1759.628009
3964.278762,963,1785.875531
416.030448,81,1788.645922
2341.541009,634,1806.190259
156.854739,49,1808.041584
96.573195,27,1809.282756
4503.677675,895,1833.958426
2126.454286,509,1848.175991
1381.527782,351,1858.254453
3108.709402,686,1876.958505
1502.3927,373,1887.34703
107.641381,34,1888.770801
2695.556274,407,1900.123361
892.973801,300,1908.702061
996.893668,349,1918.459641
1083.848035,178,1923.790517
2338.556339,558,1939.215149
341.122197,121,1942.915256
854.749472,199,1948.823182
1770.199515,502,1962.794003
222.664812,62,1964.89821
3686.297162,1001,1992.202659
97.558597,22,1993.30354
639.952264,376,2003.870323
1201.251545,425,2015.856465
3169.369046,1001,2043.373588
699.720376,174,2048.651442
446.609908,151,2053.247871
788.681501,217,2059.563979
707.798727,305,2068.361126
2652.870755,729,2088.476087
3057.650656,812,2110.764256
155.169219,106,2114.127639
76.677536,19,2115.173986
1069.785891,379,2125.795593
3754.006617,909,2150.544242
2745.10484,827,2173.202092
872.780361,198,2179.099048
1507.448652,347,2188.857086
1977.840054,441,2201.198192
236.949148,67,2203.475574
2530.284882,716,2223.014753
811.439793,261,2230.552691
582.39287,154,2235.165311
811.36461,217,2241.421371
441.43112,85,2244.151924
413.857754,89,2247.066165
322.026388,65,2249.510886
1425.137367,281,2257.672935
602.084019,145,2262.530781
255.045566,79,2265.619011
637.644513,225,2272.453923
571.097864,130,2276.526119
363.285485,58,2278.617127
712.481571,111,2282.25506
3163.056227,1001,2309.70903
1754.351982,418,2321.473573
479.877948,102,2324.662291
796.622557,131,2328.683203
709.504052,113,2332.262778
564.465911,105,2335.64008
788.10783,145,2340.129412
1338.43665,331,2349.332856
711.684176,112,2352.819532
2060.452037,391,2363.780278
1338.72945,219,2370.162084
1205.060281,340,2379.895799
723.263917,112,2383.407185
1503.193131,291,2391.702878
1380.241817,301,2400.54548
296.352109,62,2402.724838
978.157377,157,2407.463199
151.391962,58,2409.507011
407.470974,132,2413.696851
202.581194,74,2416.252699
5566.101448,1001,2443.479914
1713.885855,285,2451.524606
1849.210147,282,2460.068342
1969.746404,419,2472.127194
1558.119907,276,2480.144509
1004.532244,164,2485.036478
1924.826251,284,2493.130691
1796.35143,292,2501.594493
1081.488509,205,2507.595031
694.575055,116,2511.373903
1759.421303,429,2523.88795
260.942084,52,2525.769936
164.492116,36,2527.279591
228.742767,45,2528.949128
1486.416963,263,2536.537747
327.363211,75,2539.034095
799.421939,142,2543.47823
2497.966003,425,2555.41638
950.36702,217,2561.70556
1990.644728,408,2573.209125
974.543766,176,2578.431694
1991.917166,333,2587.890435
429.987052,92,2590.83677
426.735755,66,2593.126492
323.247043,81,2596.004256
358.941258,131,2600.021579
2317.059467,415,2611.848076
680.1381,132,2616.0138
251.393587,65,2618.194971
228.597386,68,2620.543723
502.860524,84,2623.26345
4894.92532,842,2646.548413
287.513441,50,2648.417186
1643.591972,284,2656.630231
185.693573,35,2658.044119
207.491018,44,2659.749813
1318.09825,254,2667.061632
1339.824529,251,2674.37641
5050.808912,784,2696.084939
1673.308166,254,2703.541173
698.92496,112,2706.97468
1191.907169,198,2712.742903
3640.788121,649,2730.74112
822.232573,142,2735.082863
454.679091,114,2738.677773
1191.611142,212,2744.831719
1500.613719,283,2752.909189
2171.142607,415,2764.701383
1732.672597,286,2772.811392
824.56261,137,2776.962336
1034.214447,198,2782.818972
239.038622,48,2784.586646
1231.733921,233,2791.326288
576.263496,108,2794.745524
1053.287359,171,2799.770019
288.946711,52,2801.66284
1461.475589,330,2811.501265
276.365407,41,2813.098998
482.653053,75,2815.583186
740.183063,147,2820.086968
4749.178476,1001,2847.57524
225.84134,72,2850.053328
1199.318025,214,2856.374289
1304.34038,197,2862.258409
1511.981635,289,2870.728701
721.854974,119,2874.4806
1658.241038,286,2882.816311
1549.241028,252,2890.211903
928.006044,170,2895.313078
2932.639812,603,2912.345611
6582.958092,1001,2939.858635
5209.803593,967,2966.231286
2041.125181,516,2980.689119
581.01177,89,2983.559069
1778.012959,283,2991.63062
2983.707841,779,3012.906005
1529.114791,274,3020.751688
2264.240186,566,3036.686717
3263.515913,855,3060.317835
1313.683722,420,3071.976344
1849.947044,335,3081.583799
1218.34274,435,3093.957863
2905.230415,993,3121.101389
896.486609,175,3126.275397
3314.557829,1001,3154.05069
2153.273729,686,3172.87845
635.256724,156,3177.650697
666.197398,245,3184.842238
227.663907,92,3187.904203
533.395133,115,3191.666141
2692.076834,1001,3219.149421
1395.453662,398,3230.308332
743.56401,170,3235.398531
1028.302233,160,3240.636389
1048.732351,179,3246.038946
3999.121969,656,3264.427023
969.986299,186,3270.019745
411.004438,104,3273.390282
6262.781084,1001,3301.111172
5877.951787,1001,3328.390249
5162.557929,1001,3355.587263
915.397251,142,3360.098237
1727.091971,287,3368.314267
1938.392803,302,3376.927859
5749.113234,1001,3404.126755
1510.069977,257,3411.445261
1533.953514,259,3419.001838
5341.467796,958,3445.105184
933.57274,269,3452.835461
482.218165,84,3455.62101
5095.280386,983,3482.784245
2082.863961,350,3492.792553
4099.304508,1001,3520.834684
2944.044486,1001,3548.354981
4817.043632,1001,3576.148023
1596.301308,295,3584.515909
3910.651803,1001,3612.035356
3027.834133,449,3624.548773
2129.697225,403,3635.839046
1656.900933,282,3643.830228
2875.922804,485,3657.33236
946.193766,170,3662.512465
1420.574008,280,3670.56497
5097.081947,1001,3698.15762
3021.389331,530,3713.099154
4957.070061,1001,3740.40224
5606.200694,1001,3767.610311
1088.198025,191,3773.22266
2698.087107,542,3788.238086
2121.92497,1001,3815.292835
3485.220383,739,3835.66143
2945.085471,901,3860.196867
1082.624569,259,3867.674158
348.647746,78,3870.344695
1149.989279,305,3879.132847
2060.883004,329,3888.589101
1849.892857,752,3909.4415
3938.16117,1001,3936.71076
1831.566248,412,3948.168134
1946.126699,398,3959.582029
4015.523278,1001,3987.194695
1412.77179,231,3993.904533
2325.412432,418,4005.598491
851.635718,161,4010.458494
2820.927801,558,4025.927176
2972.947289,502,4039.939725
3929.830204,987,4067.425408
1119.901277,249,4074.54438
1148.230096,195,4080.3208
971.196718,228,4086.87241
5740.276143,984,4113.79822
1482.879224,242,4120.781825
5162.960975,1001,4148.082849
1909.972142,494,4161.731365
5766.888861,1001,4189.15393
411.62328,175,4194.285174
6343.386351,1001,4221.588381
3039.338177,730,4241.412449
1422.243355,233,4248.269318
2811.03681,1001,4275.797709
3525.37845,660,4293.899884
1844.42248,359,4303.948014
2362.2923,442,4316.353813
1678.257396,279,4324.544925
677.802287,136,4328.782632
3867.292572,956,4354.786813
3012.995252,546,4369.879807
5237.04636,1001,4397.255786
3204.31529,614,4414.204994
2807.83149,457,4426.785091
4162.790772,1001,4454.076419
1889.537454,347,4463.978503
6161.841557,1001,4491.1567
4728.025628,1001,4518.47069
632.388205,270,4526.272839
5455.9877,1001,4553.366637
2093.512745,439,4565.717619
601.417835,137,4569.878553
1104.367944,237,4576.815963
2487.368574,1001,4604.298249
536.666675,155,4608.919864
696.484942,188,4614.388994
1339.599196,306,4623.259316
1308.053249,254,4630.536773
2244.744256,599,4646.964326
2572.725564,835,4669.678603
1377.581732,332,4679.213109
1532.274695,537,4694.074324
824.064842,165,4699.017172
2369.584856,474,4712.550504
1589.637732,380,4723.256006
867.196283,244,4730.176544
2696.807372,534,4745.224466
1010.399265,316,4754.209027
3239.848097,646,4772.00539
1075.216286,226,4778.451635
1225.96252,219,4784.649115
804.645624,154,4789.349287
990.516733,271,4797.103494
1048.227107,315,4806.043633
2238.817475,416,4817.670637
2491.276908,701,4836.876753
825.871035,129,4840.885665
736.462413,158,4845.595937
1022.599649,415,4857.261123
984.394302,510,4871.586852
1714.682177,288,4879.741813
2742.878114,831,4902.653626
1607.808906,307,4911.399289
3402.454325,787,4933.222449
2285.594648,640,4951.031424
1420.395445,370,4961.58575
813.614665,138,4965.794878
2151.726795,748,4986.478011
2562.289699,640,5004.21781
2733.732627,878,5028.08407
915.127678,430,5040.239752
1844.8846,466,5053.316724
1102.266359,509,5067.407478
4752.002198,1001,5094.760353
1200.502294,304,5103.860047
1910.794049,971,5130.360216
5962.804158,1001,5157.936533
2582.795038,515,5172.359499
5521.702883,1001,5199.757274
2340.589296,437,5211.863084
775.029439,279,5219.830246
4629.563497,1001,5247.112164
4237.930022,917,5272.047226
5766.093118,1001,5299.293904
2490.099587,516,5313.795171
1453.991995,313,5322.823767
4561.58156,865,5346.455357
4224.263092,737,5366.536966
4722.644969,1001,5393.655988
5427.408528,1001,5420.479267
5183.810985,1001,5447.690825
2040.642442,1001,5475.109656
5454.609104,1001,5502.416653
3211.30486,652,5520.462244
5210.069427,1001,5547.477316
5155.495213,1001,5574.618567
5157.198367,1001,5601.722553
5515.314517,1001,5629.206219
5122.540373,1001,5656.540898
5259.549211,1001,5683.539793
5734.469015,1001,5710.905074
5089.405484,1001,5738.101423
5051.413205,1001,5765.717417
4141.413034,736,5786.180723
5776.732041,1001,5813.324182
6169.164597,1001,5840.623432
5946.091353,1001,5867.946493
5315.696755,1001,5895.484121
5827.411869,1001,5922.637513
5471.97927,1001,5950.035407
5711.007281,1001,5977.537653
3496.014744,706,5996.874134
1576.896387,464,6009.736996
5438.802186,1001,6037.292741
5705.486699,1001,6065.258342
3766.108718,1001,6092.897015
1194.984227,489,6106.541246
5778.856356,1001,6133.509208
2975.71549,551,6148.753108
3174.064037,798,6170.617491
2419.852918,538,6185.580521
329.120524,95,6188.530635
1564.639907,577,6204.310795
1299.794273,295,6212.811516
2736.75883,562,6228.154528
2933.819247,1001,6255.510368
3648.544591,1001,6282.639199
5438.121141,1001,6309.848277
6382.785636,1001,6337.04051
6551.661746,1001,6364.472241
462.696458,78,6367.134989
5345.212762,1001,6394.094309
5727.48513,1001,6421.510374
6622.537052,1001,6448.685035
3266.543466,518,6463.126435
6667.827388,1001,6490.226976
6531.650131,1001,6517.275568
6297.118182,999,6544.465772
6603.013794,1001,6571.603481
5181.664021,1001,6599.462927
6730.620162,1001,6626.792871
6461.115206,1001,6653.971797
6388.659619,1001,6681.470386
6334.232519,1001,6708.593988
1261.54714,254,6715.985383
6097.494023,1001,6743.014503
6629.584819,1001,6770.790564
6269.368782,1001,6798.110892
6326.310565,1001,6825.890019
6354.65552,1001,6853.385473
5089.215694,1001,6881.112043
5885.674568,1001,6908.859162
6099.948722,1001,6936.210975
5752.937495,1001,6963.529975
4874.906747,820,6985.930397
5659.269928,1001,7013.461918
6204.496618,1001,7040.751337
5461.114249,977,7070.2997
6023.567814,1001,20631.840752
5848.754934,1001,20676.501816
1893.868472,345,20695.899996
6196.510727,1001,20738.781381
6127.015748,1001,20767.789613
5338.325844,1001,20802.856356
6025.224572,1001,20834.291261
6572.914803,1001,20867.082664
6396.912218,1001,20899.462659
5545.821549,1001,20931.881932
6296.421729,1001,20963.748212
1856.609203,325,20975.394431
6214.085791,1001,21006.671271
6132.96934,1001,21034.896869
1360.166296,238,21042.204123
5997.941742,1001,21071.486084
6031.385491,1001,21104.461093
6092.83635,1001,21134.359552
5991.006522,1001,21164.666942
4990.106322,1001,21196.024077
6176.488188,1001,21225.965349
3108.831668,854,21252.207667
5942.697331,1001,21281.998183
3370.061271,622,21300.68192
5973.572201,1001,21333.515173
5378.174583,1001,21364.668324
5017.194188,1001,21393.992167
3931.248894,792,21419.603147
5242.823198,1001,21451.716346
5162.304422,1001,21482.144299
5418.480852,1001,21513.272442
5065.027473,1001,21541.43332
5715.616854,1001,21571.360812
4900.548231,1001,21605.029809
5766.405683,1001,21635.059606
5220.491372,1001,21662.480032
5497.945705,1001,21689.717422
5673.020763,1001,21716.885733
5738.502567,1001,21744.076098
5727.07656,1001,21771.212454
5218.971149,1001,21798.83612
4588.969003,1001,21826.460001
5594.90764,1001,21853.537218
5479.17848,1001,21880.984217
1992.396056,329,21890.292882
5459.520422,1001,21918.688975
5251.9223,1001,21946.007945
5403.076289,1001,21973.669764
5320.25087,1001,22001.037447
5859.831731,1001,22028.587868
6018.6666,1001,22056.072224
4863.419939,1001,22083.258658
3155.153065,657,22101.561958
1547.016475,254,22108.879583
5560.335717,1001,22136.133632
1434.231825,309,22144.839149
1789.763931,410,22156.270589
4847.483628,1001,22184.11817
5162.674154,1001,22215.287886
