#{"t_start": 1700873700.3810604, "env_id": "None"}
r,l,t
293.832801,109,673.948789
427.664566,238,680.794935
1049.545875,280,688.859672
1426.570283,355,698.915296
410.531981,186,704.401772
1136.652837,481,717.855526
227.638795,47,719.592113
702.887584,242,726.658065
906.605722,196,732.398009
655.737894,253,739.753031
1937.310893,572,755.541153
370.942083,150,760.042777
967.901615,213,766.200611
895.505865,271,774.026697
686.955919,315,782.856432
533.7775,173,788.036184
828.006944,238,794.914988
1725.840157,593,811.197237
232.452205,102,814.41923
436.244125,121,818.263674
1355.35336,654,836.466011
182.934277,80,839.219033
36.274803,17,840.193427
314.481721,202,846.17743
550.106935,157,850.947368
350.240276,134,855.044413
1650.946099,375,866.099781
756.034532,242,873.167886
96.410644,34,874.587088
667.192431,199,880.573951
268.610725,126,884.439286
965.594167,392,895.779719
158.49362,39,897.375632
2857.261733,685,916.270172
1357.029743,327,925.522376
132.197969,35,926.979064
465.98949,201,932.907591
989.140785,261,940.381631
608.136317,194,946.009071
276.339383,91,948.938682
4237.858425,984,976.010337
2825.926898,648,993.903376
2500.715746,574,1009.419258
4440.831206,1001,1036.622622
516.332749,187,1042.102612
159.70574,58,1044.172017
1671.222515,410,1055.670445
1210.499573,347,1065.49394
3127.203811,869,1089.050663
860.610799,283,1097.186732
511.257554,111,1100.665433
1723.948453,443,1112.979511
3368.269225,1001,1140.229214
317.67413,110,1143.75403
3790.013428,738,1164.237031
655.13163,311,1173.0947
124.374679,69,1175.407065
387.752226,84,1178.131778
1385.747157,483,1191.512994
1204.504578,395,1202.616204
1016.987292,238,1209.5546
1674.352298,461,1222.239001
2398.2065,452,1234.991977
1552.855926,357,1245.110599
695.746501,249,1252.291745
372.078832,84,1255.07976
3774.43554,1001,1285.790613
152.829686,110,1289.348542
65.132611,31,1290.699931
215.71273,84,1293.545325
681.761455,341,1303.399255
387.809015,93,1306.3683
1921.833452,537,1321.100496
697.071621,291,1329.33239
3349.770018,1001,1356.762231
3066.272261,773,1377.781747
3410.929807,897,1402.405269
2284.318684,702,1422.183407
374.354469,219,1428.552384
651.089666,389,1439.534868
208.359104,95,1442.571733
2951.494544,829,1465.510747
238.481924,108,1468.901598
170.731159,95,1471.916543
2137.366715,830,1494.751523
315.102629,160,1499.47945
304.280639,172,1504.74227
294.011227,163,1509.6835
431.209808,196,1515.387776
261.510619,153,1519.990437
370.613435,176,1525.222387
2789.5807,817,1547.952943
351.610755,197,1553.691342
280.33113,146,1558.099563
735.392134,142,1562.337236
668.887394,343,1571.964635
182.946758,53,1573.95572
227.594196,67,1576.219468
615.218619,138,1580.474487
1048.197261,250,1587.514875
699.763597,207,1593.50771
2124.585792,620,1610.35883
253.647317,196,1616.352204
540.302942,225,1622.836777
578.181225,144,1627.148251
172.783122,56,1629.172631
1475.963141,341,1638.875937
817.322421,358,1648.952557
215.476305,51,1650.881327
425.635344,145,1655.238469
964.676703,205,1661.164391
204.583164,107,1664.584422
713.753033,256,1671.74694
297.16478,133,1675.860543
207.924303,176,1681.150734
467.09629,103,1684.354149
434.305993,157,1689.027745
872.317897,237,1695.951679
201.851879,46,1697.673114
158.607563,51,1699.574343
1325.76528,394,1710.724809
1173.991412,244,1717.805004
507.12988,128,1721.845951
285.650644,73,1724.326807
1919.229915,1001,1751.561235
466.11095,138,1755.700272
838.30825,150,1760.237096
391.285226,194,1766.121005
707.104915,231,1772.73612
900.734863,215,1778.905566
411.492818,299,1787.407561
984.106669,281,1795.353537
395.557127,96,1798.440227
680.144546,193,1804.088294
1493.998268,1001,1831.657151
615.669103,282,1839.616775
888.086313,371,1850.020457
2760.338888,1001,1877.33873
128.124881,56,1879.323461
843.347456,219,1885.55679
1220.513039,916,1910.689389
142.626689,226,1917.199981
505.067568,426,1928.986017
636.661079,747,1949.522021
1378.990905,598,1965.959342
1203.949434,960,1992.052574
712.418878,222,1998.391943
1098.264488,262,2006.162851
688.034247,492,2023.034347
803.703849,602,2044.178895
570.873904,183,2050.338442
1003.442025,295,2060.69163
770.598774,310,2074.751005
860.555505,402,2093.012441
1966.942878,624,2112.709846
292.59259,87,2115.546354
435.186108,261,2122.94956
1285.696412,358,2132.91482
1697.092232,698,2151.915017
1704.081566,306,2160.905185
3222.665962,814,2183.034071
381.881575,261,2190.545984
2714.71884,1001,2217.441277
2157.643389,666,2235.98973
429.299045,647,2253.632863
126.893117,193,2259.208703
1428.195806,515,2273.732607
439.810505,155,2278.429382
99.998674,145,2282.858453
442.109401,204,2288.725807
406.334675,163,2293.97809
122.306387,166,2298.941341
221.353887,328,2308.103223
85.315964,134,2312.301573
241.497693,239,2319.081137
163.504811,557,2334.979994
176.395944,384,2346.12126
111.248342,239,2353.00995
183.797293,216,2359.132605
149.377794,116,2362.862017
1214.596197,450,2375.278198
377.251169,420,2387.053682
448.578435,244,2394.106531
270.769985,386,2404.959524
428.360119,483,2418.458715
438.001391,290,2426.644937
821.64058,234,2433.394054
145.21214,35,2434.879087
239.164708,49,2436.683326
195.661414,354,2446.501845
239.077887,231,2453.140754
258.517614,216,2459.423278
369.682943,227,2466.036549
1517.929937,1001,2493.497923
1319.09455,467,2506.273644
964.061752,893,2530.673607
2734.167707,1001,2557.572702
455.061397,393,2568.316926
951.424864,960,2594.432931
451.166676,1001,2621.869279
1204.319664,1001,2649.133886
185.393411,152,2653.574023
1124.91551,1001,2681.504415
387.203797,1001,2709.418143
572.563572,1001,2736.906728
603.465758,375,2747.148959
758.846136,185,2752.440003
817.122819,328,2761.651445
372.625774,640,2779.263883
664.086989,731,2799.273533
443.85391,1001,2826.30041
723.167097,147,2830.89135
240.993947,1001,2858.379418
169.428936,1001,2888.716429
923.09676,1001,2915.925723
587.471597,1001,2942.916444
155.760597,110,2946.379366
515.243466,115,2949.889722
328.067875,72,2952.245783
473.549467,166,2957.049368
920.10318,186,2962.515613
1143.277337,222,2968.825826
395.661544,1001,2995.923771
1070.913732,1001,3022.731438
486.357887,165,3027.6465
206.703448,179,3032.956739
413.124723,170,3038.047527
486.579597,186,3043.63688
484.114991,118,3047.332605
551.941865,172,3052.477864
980.96526,332,3061.846943
791.656877,205,3067.763825
1092.875807,289,3075.983049
930.10979,284,3083.912964
550.401463,149,3088.366317
885.614091,178,3093.619505
1058.190412,290,3101.81758
2696.673536,596,3118.131076
1497.850505,387,3128.789228
3179.113574,662,3147.114962
643.524327,182,3152.438326
2975.272917,1001,3179.261013
714.638497,216,3185.433165
2396.952918,950,3211.016565
3540.072835,1001,3238.106552
1210.575386,308,3246.801805
1445.389688,645,3264.603625
733.490805,200,3270.534764
859.905364,1001,3297.667294
544.381299,381,3308.376645
338.935172,157,3313.010776
458.39831,126,3316.877062
728.975681,174,3322.140928
553.903338,212,3328.172057
598.726421,682,3346.797755
952.864697,198,3352.622221
667.232912,256,3359.998082
1424.097277,389,3371.094905
2123.690081,566,3386.627299
712.043063,562,3402.141602
950.761618,383,3412.72618
2184.948445,540,3427.325067
3324.754394,1001,3454.527359
1916.924655,667,3472.707696
5040.803485,1001,3499.891056
3866.799488,639,3517.332386
5168.376632,1001,3544.343141
4127.185924,1001,3571.852943
1147.93172,228,3578.349695
3452.886336,611,3595.125049
2648.942656,737,3615.243479
373.602094,75,3617.794667
305.623378,107,3621.14313
870.351659,486,3634.3634
536.075552,867,3657.958206
229.283417,75,3660.446696
313.585976,104,3663.699127
660.775788,482,3676.914592
2218.889827,1001,3704.200649
840.887539,1001,3731.464905
360.158287,327,3740.694324
1517.54269,318,3749.478324
948.120335,724,3769.074427
1874.611474,908,3793.978848
470.930543,667,3811.965731
3082.522,1001,3842.505278
3182.905841,772,3863.565464
2647.947818,1001,3890.820607
617.332892,244,3897.642132
5077.178805,967,3923.476989
2985.559499,567,3939.105265
4996.998103,1001,3966.118444
5500.769198,1001,3993.308187
5580.5466,1001,4020.255116
4570.68263,1001,4047.647912
3524.795497,1001,4074.750579
1326.976704,283,4082.743014
1547.872881,493,4096.230203
3478.096265,1001,4123.242759
4437.072666,1001,4149.917471
4116.984986,1001,4176.77468
4094.00964,1001,4203.607033
3637.144255,1001,4231.143739
2895.245584,1001,4258.559836
3842.40836,1001,4296.151221
4035.848868,1001,4342.530631
2782.730291,1001,4369.48956
3364.012286,1001,4396.42661
4555.550294,1001,4423.607064
5156.128943,1001,4452.40208
4528.169915,1001,4479.199317
4800.256958,1001,4506.584634
5458.720525,1001,4533.93063
6039.312242,1001,4561.227732
5627.070233,1001,4588.131999
6313.112406,1001,4615.006674
6737.508996,1001,4642.139401
6493.50787,1001,4668.913076
6664.579997,1001,4695.920993
6653.266621,1001,4722.983405
6671.611215,1001,4749.959734
6966.751915,1001,4776.755125
6824.705673,1001,4803.448763
6722.925384,1001,4830.52378
6816.026022,1001,4857.540276
6877.294746,1001,4884.818527
6848.242514,1001,4911.971704
1781.307672,278,4919.841818
6408.883481,1001,4946.780089
6571.703042,1001,4973.740393
6830.031584,1001,5000.903439
6660.064468,1001,5027.795186
6561.502239,1001,5055.154709
6194.224776,1001,5082.298596
6446.679296,1001,5109.12527
6638.844639,1001,5136.214293
6219.666195,1001,5163.242665
6139.831393,1001,5190.461011
4672.747281,806,5212.348467
932.731242,1001,5239.550002
1281.365027,228,5247.377086
243.028683,46,5249.856781
5718.749622,1001,5277.981687
5706.731934,1001,5304.91163
5575.737977,1001,5331.64261
5797.349909,1001,5358.70523
5522.205145,1001,5385.750086
5839.833604,1001,5412.652188
6299.381285,1001,5439.733614
6312.078829,1001,5466.250721
3328.850593,556,5481.489985
6175.905717,1001,5508.323422
3061.367643,552,5523.347975
6180.690644,1001,5550.129774
5965.951219,1001,5576.948153
6185.254499,1001,5603.695725
6474.694748,1001,5630.808692
6095.838728,1001,5657.388646
6243.75806,1001,5684.67256
1294.489697,204,5690.488526
2780.632756,416,5702.061764
6573.948758,1001,5728.863982
6380.032474,1001,5755.672261
6257.003256,1001,5782.727946
6367.77759,1001,5809.820145
6447.947327,1001,5836.860908
6593.142617,1001,5863.406902
6552.019525,1001,5890.338916
6601.384871,1001,5917.099134
6582.022488,1001,5944.431661
6573.84361,1001,5971.370672
6277.612464,1001,6001.578911
6382.67417,1001,6028.337424
6566.636437,1001,6055.329982
6209.966397,1001,6082.499378
6203.650459,1001,6109.343246
6253.677959,1001,6136.484046
6144.795651,1001,6163.667857
6073.548237,1001,6190.321654
6339.822979,1001,6217.379088
5739.512252,1001,6244.053562
6238.011709,1001,6271.494574
6562.659096,1001,6298.635087
5827.402682,1001,6325.449412
1289.93338,231,6332.432572
6559.64033,1001,6359.825513
6550.299987,1001,6386.585914
6466.632783,1001,6413.373013
6526.149452,1001,6440.279185
6705.76928,1001,6466.94794
6570.840069,1001,6493.652206
6722.045109,1001,6520.686996
6816.395135,1001,6547.784849
6547.916492,1001,6574.794548
6447.283952,1001,6601.605785
6856.060905,1001,6628.738991
6846.855003,1001,6657.162244
6804.6353,1001,6685.937709
7165.566855,1001,6727.902458
6422.548623,1001,6778.110664
6915.280338,1001,6805.975599
6860.9646,1001,6832.925115
7151.954366,1001,6859.646756
7273.707337,1001,6886.988002
7092.263428,1001,6913.704782
7111.293196,1001,6940.686639
6907.200825,1001,6967.438121
7108.390694,1001,6994.651575
7152.444158,1001,7021.401213
7177.431986,1001,7048.663356
7022.473856,1001,7075.322505
7225.78388,1001,7102.395012
7274.154268,1001,7129.442574
7068.039436,1001,7155.95339
7183.839339,1001,7182.839662
7085.903697,1001,7209.789367
7277.773668,1001,7236.585877
7100.269436,1001,7266.952194
7179.633804,1001,7293.928687
7340.270541,1001,7320.765929
7308.249165,1001,7347.949339
7192.673365,1001,7375.175609
7365.018819,1001,7401.879282
7388.740689,1001,7428.986424
7321.727884,1001,7455.741329
7413.662046,1001,7482.578944
7312.637574,1001,7509.492993
7317.235957,1001,7537.002497
7325.341826,1001,7564.644623
7304.306422,1001,7591.813434
7303.28502,1001,7618.779621
7374.074169,1001,7645.795141
7311.560661,1001,7674.316914
7325.428006,1001,7702.121651
7537.51787,1001,7729.007689
6594.609539,1001,7755.619565
7160.493344,1001,7782.395455
7206.321913,1001,7808.959946
7145.94243,1001,7835.835157
7262.212823,1001,7862.822567
7306.784178,1001,7889.692009
7274.858826,1001,7916.634191
7250.080807,1001,7943.481513
7312.25568,1001,7969.991762
7411.307585,1001,7996.958391
7226.817443,1001,8024.316926
7261.728374,1001,8051.004159
7280.944982,1001,8077.490208
7292.09668,1001,8104.152978
7545.915039,1001,8131.159922
7339.381265,1001,8157.681911
7214.885091,1001,8184.794726
7256.68314,1001,8211.730746
7428.891439,1001,8238.612111
4768.353696,669,8256.756727
7293.817402,1001,8283.639972
7495.96894,1001,8310.574311
7373.475207,1001,8337.726843
7356.025237,1001,8364.690386
7429.380585,1001,8391.49122
7418.438739,1001,8418.125515
7429.297829,1001,8445.217286
7529.282919,1001,8471.775705
7255.858731,1001,8498.561517
7541.62145,1001,8525.370489
7444.566298,1001,8552.012974
7508.696544,1001,8578.907774
7370.358681,1001,8605.720629
7416.803013,1001,8633.018773
7231.116672,1001,8659.939116
7471.859221,1001,8686.862544
7430.658632,1001,8714.031938
7376.825975,1001,8740.730919
7412.134966,1001,8767.351559
7014.1257,1001,8794.301618
7192.019575,1001,8820.914992
7445.015309,1001,8849.833992
7537.884872,1001,8893.52571
7385.769444,1001,8953.691071
7489.722683,1001,8996.425055
7417.67228,1001,9023.615613
7416.705656,1001,9050.82194
7397.338605,1001,9077.810854
7326.165248,1001,9105.098137
7318.571932,1001,9131.625452
7305.991128,1001,9158.075715
7478.986072,1001,9184.656647
7426.642711,1001,9211.123883
7293.169584,1001,9238.086305
7027.033844,1001,9265.496518
7429.838503,1001,9292.479218
7038.501523,1001,9319.338373
7066.626241,1001,9346.256115
7285.292063,1001,9373.690915
7254.705303,1001,9400.648115
7444.958075,1001,9427.276914
6745.427924,1001,9453.80916
7443.959332,1001,9480.905973
7260.018983,1001,9507.708052
7479.518282,1001,9534.469814
7399.136579,1001,9561.250088
7319.942374,1001,39267.163109
7313.826787,1001,39301.833574
7529.85401,1001,39328.253031
7469.623903,1001,39358.980269
7459.367162,1001,39392.116502
7417.714458,1001,39419.887352
7587.929584,1001,39447.219832
7356.470791,1001,39480.107798
7434.96437,1001,39522.587438
7582.584383,1001,42398.295235
7475.005986,1001,42444.184819
7520.907477,1001,42474.219579
7541.604457,1001,42502.757271
7417.40022,1001,42530.939723
7591.38726,1001,42558.776301
7137.842151,1001,42586.887205
7286.485789,1001,42616.766491
7125.057745,1001,42656.426662
7472.364752,1001,42708.367167
7140.947489,1001,42770.50881
7026.639474,1001,42800.859849
7327.224315,1001,42830.707089
7484.565151,1001,42858.907675
7333.306942,1001,42890.558765
7430.280895,1001,42920.675832
7387.021016,1001,42952.645822
7443.666578,1001,42981.090357
7381.437953,1001,43009.879653
7521.603742,1001,43041.90642
7442.255924,1001,43070.2117
7538.968049,1001,43099.757399
7462.62093,1001,43130.889579
7317.487599,1001,43160.561269
7478.131103,1001,43188.838015
7560.24157,1001,43217.572213
7371.879814,1001,43246.034163
7508.577579,1001,43274.781302
