#{"t_start": 1700847574.9699335, "env_id": "None"}
r,l,t
301.896165,488,2196.215061
83.248048,180,2201.791421
457.506627,380,2212.674042
704.340126,857,2238.062525
351.209196,337,2248.476443
320.400567,266,2256.656245
78.514909,94,2260.09111
65.430365,136,2264.829491
263.923012,355,2279.244678
144.614073,101,2283.613384
106.352121,155,2290.098968
139.160644,141,2294.707679
105.265113,128,2298.873097
61.057491,128,2302.86829
32.604102,88,2305.931428
179.505434,477,2319.791625
98.244714,383,2330.528548
355.299861,614,2347.88803
322.241708,403,2360.347844
252.745345,470,2376.830849
370.872341,331,2388.590076
100.944858,209,2395.476826
547.031861,386,2410.570063
664.028394,700,2433.988483
876.669528,1001,2465.373538
1438.60351,1001,2495.622964
354.231469,585,2522.884357
240.091943,267,2532.936509
75.725944,169,2538.926183
302.935933,238,2547.136285
1165.28718,1001,2576.288781
474.89714,500,2591.218395
151.393267,177,2596.779448
785.666011,696,2618.801278
299.077323,519,2637.217475
448.23481,661,2658.779305
49.40318,327,2669.853868
607.327295,573,2689.575153
353.749186,386,2702.402861
297.066318,504,2720.38975
1029.217077,1001,2758.84898
648.413071,776,2789.005936
198.117756,340,2799.194775
1279.063988,814,2821.981601
507.942557,686,2840.727487
283.507273,402,2851.950422
183.349354,332,2861.341293
252.377751,701,2880.405508
497.114076,1001,2907.868955
467.305659,286,2915.852988
348.661846,574,2931.430449
1564.684671,647,2949.141727
511.356088,559,2964.473576
343.575487,181,2969.843291
954.982804,843,2992.665153
2135.960584,1001,3019.384374
2087.295654,1001,3046.461681
1300.28921,799,3067.898844
266.699975,222,3074.393413
2057.201017,1001,3101.909837
1941.97361,1001,3132.727668
525.196678,370,3142.892495
2069.670059,1001,3170.107088
2305.961953,1001,3196.654593
1677.114545,1001,3224.91942
2257.831738,1001,3252.423619
1661.662496,1001,3279.762572
1986.457528,1001,3307.217527
1540.959282,1001,3334.639451
1633.824364,1001,3361.955371
130.635371,263,3369.560934
1964.150982,1001,3396.772949
1751.438309,1001,3424.459214
1395.312351,834,3447.110342
1443.883727,1001,3474.276751
1255.170451,1001,3501.640859
698.948283,1001,3529.236184
896.483508,608,3546.18923
266.837138,530,3561.085965
746.800447,655,3579.050393
1952.564854,1001,3606.801617
1383.959023,1001,3634.743124
1528.196042,1001,3662.294478
2400.10601,1001,3689.648927
2434.811165,1001,3719.275285
1749.705719,1001,3748.025417
2408.732042,1001,3775.808312
3099.858639,1001,3803.05327
2939.111759,1001,3830.634628
2265.98138,1001,3858.685258
3069.260867,1001,3886.31217
2725.844694,1001,3913.622097
2440.70407,1001,3940.678817
2860.476704,1001,3967.76381
2817.273577,1001,3995.841144
2827.042865,1001,4023.471418
2316.668466,1001,4050.224963
2487.872221,1001,4077.321293
2671.279625,1001,4104.477336
2223.727687,1001,4131.522814
2388.898841,1001,4159.011096
2438.469484,1001,4186.343746
1496.329067,1001,4213.848907
1798.292068,1001,4240.980279
2273.389028,1001,4268.264524
847.475367,402,4279.389812
1984.327381,1001,4306.576878
2087.852913,1001,4337.178052
2073.414699,1001,4364.162689
2429.875153,1001,4391.197963
2764.068494,1001,4418.350226
2562.05645,1001,4445.480716
2570.867552,1001,4473.015497
2678.715388,1001,4500.327708
1063.230609,510,4514.36724
3083.952519,1001,4541.498857
2000.600218,774,4562.554475
2739.163069,1001,4589.479056
2949.73365,1001,4616.553714
2588.039499,1001,4643.52279
2686.050708,1001,4670.70515
2507.517213,1001,4697.905412
2760.405764,1001,4725.345845
2798.148355,1001,4752.667352
1542.08481,626,4769.939534
2635.875233,1001,4797.125243
2824.455384,1001,4824.015347
2884.875401,1001,4851.22237
2830.95572,1001,4878.492921
2987.461622,1001,4906.3382
2923.010214,1001,4937.195557
3033.787398,1001,4964.487476
3018.272315,1001,4991.900379
3073.909406,1001,5018.798018
3019.833945,1001,5046.036053
3023.872543,1001,5073.467213
2782.475831,1001,5100.761406
2736.905586,1001,5127.770055
2835.899353,1001,5154.988311
2719.349129,1001,5181.887944
328.451432,242,5189.009534
2639.644536,1001,5215.881453
2610.38231,1001,5242.976532
2902.662669,1001,5269.995783
3249.34175,1001,5297.167599
3047.647229,1001,5324.478593
3081.700647,1001,5352.067802
2314.011858,1001,5379.228063
192.640877,218,5385.475708
207.413022,261,5393.138921
168.89794,236,5400.105294
2959.272276,1001,5427.529994
274.116149,232,5434.306936
2531.052222,1001,5461.80979
2629.7334,1001,5488.985652
2875.555013,1001,5518.641568
2944.576227,1001,5547.732281
432.98557,298,5556.233443
2379.16447,1001,5583.348404
2246.083526,1001,5610.534811
2521.509919,1001,5637.505951
99.191963,136,5641.813121
2179.39873,1001,5668.93556
2381.769639,1001,5695.955917
2259.064307,1001,5723.260029
2370.741869,1001,5750.559177
2703.051621,1001,5777.562982
2312.361917,1001,5805.26192
2710.474345,1001,5832.308577
2436.245053,1001,5859.505708
2662.12015,1001,5886.5932
2414.364004,1001,5913.618604
2496.893021,1001,5940.970041
2527.193035,1001,5968.210186
2565.501774,1001,5995.468338
2679.709142,1001,6022.90324
2458.514582,1001,6050.350714
2477.746932,1001,6077.26999
2476.693865,1001,6104.304716
2543.462146,1001,6134.782078
2630.356209,1001,6162.365388
2454.61683,1001,6189.85113
2510.56607,1001,6216.844162
2474.927029,1001,6243.900737
2084.116194,1001,6270.971199
2459.983653,1001,6298.617305
2351.291092,1001,6325.656783
2479.124679,1001,6353.47514
2503.895213,1001,6380.700487
2571.958269,1001,6407.957335
2564.423606,1001,6434.963716
2530.028491,1001,6461.901101
2459.055326,1001,6489.020802
2424.246927,1001,6516.174894
2528.365147,1001,6543.549806
2277.515059,1001,6570.330483
2372.822706,1001,6597.684077
2229.023358,1001,6625.230695
2194.70593,1001,6652.236787
2293.341131,1001,6679.323366
2549.863134,1001,6706.92674
2267.485915,1001,6737.917811
2247.425447,1001,6765.13751
1939.622455,1001,6792.609136
1911.778777,1001,6819.963117
1782.981287,1001,6847.154005
1770.268046,1001,6878.860661
1965.725123,1001,6918.692291
1335.271045,1001,6956.33755
2042.185497,1001,6983.621215
1278.388565,869,7007.084232
1580.665286,1001,7034.297107
2393.897047,1001,7061.417374
2472.262351,1001,7088.728076
2153.799611,1001,7115.835603
2399.697498,1001,7143.229905
2032.776995,1001,7170.316511
1838.47681,1001,7198.157823
2197.113836,1001,7225.493751
2358.461321,1001,7253.495003
2120.368315,1001,7280.612585
1982.334116,1001,7308.101035
2208.436733,1001,7338.80905
2002.646512,1001,7365.936793
1939.652227,1001,7392.796442
6.233854,53,7394.683104
2028.144067,1001,7421.789998
1225.897967,816,7444.040061
1988.928252,1001,7471.420515
1731.972196,1001,7498.903589
1970.346129,1001,7526.009223
1797.503829,1001,7553.219025
2220.437417,1001,7580.515187
1657.331864,1001,7608.016839
1632.570798,1001,7635.682761
1966.003912,1001,7662.45524
1952.003144,1001,7689.697711
47.566418,120,7693.333045
94.436098,463,7705.954487
2220.868684,1001,7733.945906
286.649608,386,7744.829138
1509.922774,1001,7772.058322
71.861108,110,7775.427134
1.06214,63,7777.599231
10.780149,277,7785.406215
236.071137,565,7800.939732
1638.260992,1001,7828.326009
2007.881322,1001,7855.463155
1520.066381,1001,7882.505464
1864.281972,1001,7909.704987
1311.400195,1001,7940.093858
1279.781752,1001,7967.171419
1440.546894,1001,7994.280069
1449.208963,1001,8021.269122
1353.393596,1001,8048.402367
135.919049,418,8059.954495
416.028825,678,8078.55411
1374.672348,1001,8105.736938
1295.249737,1001,8132.406992
1372.755513,1001,8159.472638
793.221809,746,8179.59388
1441.909681,1001,8206.813282
1252.483032,1001,8234.331146
1423.011733,1001,8261.133651
1665.268207,1001,8288.723554
1694.016707,1001,8315.42159
1637.334578,1001,8342.746582
1739.848087,1001,8369.917485
1648.869239,1001,8397.199667
1690.788529,1001,8424.448885
1589.110278,1001,8451.582371
1514.451528,1001,8478.719851
745.208984,591,8495.26382
1330.129185,1001,8525.846376
1407.679682,1001,8553.069107
1191.346455,1001,8579.973099
604.812244,1001,8607.007479
1187.449381,1001,8633.847699
1455.671132,1001,8660.598386
1230.299562,1001,8687.507078
1097.63447,1001,8714.722356
1249.059157,1001,8741.449932
1160.843736,1001,8768.411869
1323.731629,1001,8795.302039
907.407448,819,8817.439716
751.732162,644,8834.826303
1015.803131,848,8857.800964
1012.539667,1001,8884.976532
603.64313,653,8902.653311
1300.100901,1001,8929.759615
731.864042,1001,8956.66367
1480.888882,1001,8983.402896
1031.894467,1001,9010.967294
1154.536614,1001,9038.856234
558.005943,786,9060.485976
1424.651441,1001,9087.346321
1045.93555,1001,9116.022949
898.247658,1001,9145.295947
1041.039843,1001,9172.104449
980.511433,1001,9199.211879
1097.26858,1001,9226.485344
729.120784,1001,9253.325635
917.52383,1001,9280.146959
543.704813,1001,9307.173154
679.628374,1001,9334.217601
867.022858,1001,9361.007393
1155.371024,1001,9387.811243
974.088858,1001,9415.56832
866.073711,1001,9442.281012
853.255128,1001,9469.534613
871.552344,1001,9496.962637
906.592829,1001,9524.951307
775.405757,1001,9552.336135
760.715827,1001,9580.138095
854.831211,1001,9607.635584
787.952787,1001,9635.328608
844.154159,1001,9662.609844
1050.188212,1001,9689.679621
844.793932,1001,9719.602673
1027.000864,1001,9747.300725
742.925334,1001,9774.440218
811.25326,1001,9801.701856
653.054874,1001,9828.4638
492.519729,1001,9857.239093
643.208911,1001,9896.736946
611.37636,1001,9948.104788
567.135334,1001,10018.605559
622.780786,1001,10047.730315
396.999185,934,10073.069307
552.988367,1001,10103.336633
636.541265,1001,10131.266446
686.867418,1001,10161.386387
684.572042,1001,10193.156057
747.735969,1001,10220.394244
709.997279,1001,10247.97237
504.648846,1001,10275.113631
737.61013,1001,10305.052653
629.389216,1001,10344.248473
784.813987,1001,10372.236473
810.969414,1001,10399.821925
788.095578,1001,10427.358288
674.860723,1001,10454.487175
701.690778,1001,10481.209724
708.895926,1001,10508.682162
349.362404,1001,10535.876775
469.036754,1001,10562.813751
394.53128,1001,10590.314499
394.70467,1001,10617.490573
553.735369,1001,10644.432582
619.923181,1001,10671.412454
291.209398,1001,10698.425382
445.360879,1001,10725.327445
368.021214,1001,10752.145051
484.798767,1001,10779.04195
617.190803,1001,10806.492501
490.563461,1001,10834.073907
444.958582,1001,10861.687968
613.00081,1001,10888.935206
514.076757,1001,10918.716748
742.854619,1001,10946.712899
657.682658,1001,10973.8095
566.94505,1001,11000.813347
474.914716,1001,11027.923455
381.440466,1001,11055.082395
439.399353,1001,11082.149884
594.425101,1001,11109.339244
506.030446,1001,11136.482721
447.338454,1001,11163.510903
667.68212,1001,11190.392606
469.936152,1001,11217.153571
540.565741,1001,11244.026769
250.878592,1001,11270.755862
338.731663,1001,11297.450411
415.199971,1001,11324.051797
318.81573,1001,11350.955081
215.857467,1001,11377.400539
304.694692,1001,11404.497144
179.285636,1001,11431.683413
285.517884,1001,11458.687007
271.288141,1001,11486.273148
299.637074,1001,11515.950412
184.483888,1001,11545.09783
299.146544,1001,11572.240739
291.067472,1001,11599.173758
291.863974,1001,11630.106105
440.523551,1001,11657.843992
483.673533,1001,11685.381287
477.983836,1001,11712.498413
80.927683,436,11724.494695
531.858909,1001,11751.435926
546.721551,1001,11778.565392
451.716333,1001,11805.33284
322.718511,1001,11832.712345
444.134437,1001,11859.628941
351.252599,1001,11889.744929
186.32464,1001,11929.76715
