#{"t_start": 1700841838.9297206, "env_id": "None"}
r,l,t
269.123357,797,2975.398996
188.369103,122,2979.021308
267.553687,328,2988.377292
239.374513,254,2995.708858
308.278935,1001,3023.036169
172.187562,89,3025.887056
76.073927,203,3031.819353
166.250417,249,3038.960348
67.42979,63,3041.143649
50.376882,53,3043.103816
536.460633,1001,3070.596552
199.215747,149,3075.053548
85.296347,194,3080.727822
338.230486,493,3094.496006
69.05968,57,3096.593045
584.51804,410,3108.352688
204.593876,193,3113.97953
25.661242,190,3119.505752
53.902767,199,3125.253882
670.02995,592,3141.473191
362.266595,178,3147.137549
40.696131,35,3148.728562
208.62147,262,3156.750395
304.928551,563,3172.444518
56.536418,148,3176.791443
70.251391,138,3181.019833
34.775539,54,3183.012139
933.377749,803,3205.07543
367.728441,448,3217.605892
730.023343,704,3236.758126
582.042785,446,3249.388311
666.751556,414,3261.041225
744.502776,386,3272.338774
675.346491,1001,3299.44487
330.029312,205,3305.310199
504.628054,720,3325.087263
1346.273512,914,3350.046512
365.906648,388,3361.027149
496.139633,294,3369.525733
283.385137,239,3376.361393
1043.310975,605,3393.197908
144.774458,141,3397.49464
110.107242,108,3401.148079
428.071459,536,3415.75684
247.544929,278,3423.899788
829.111637,471,3436.964328
445.717032,614,3456.399721
347.834104,390,3469.053823
43.712648,102,3472.351974
107.4901,175,3477.570732
257.815996,340,3487.214784
320.62404,365,3497.445368
252.754135,559,3512.875121
332.062617,270,3521.850587
613.075948,1001,3563.471875
723.617587,968,3610.210654
50.824685,130,3618.038186
670.744821,464,3636.571206
15.825949,45,3638.522274
83.008392,223,3646.045114
596.706064,1001,3675.637941
615.174359,356,3689.052407
377.947969,1001,3722.922351
1547.351905,1001,3756.342556
119.856829,80,3759.248009
944.831361,1001,3793.269333
870.325484,1001,3820.867847
583.10523,499,3834.546009
380.536385,1001,3861.631614
860.805379,1001,3889.247821
1370.145168,1001,3916.900929
607.495838,1001,3944.08271
329.729086,539,3958.95466
114.417628,253,3966.552568
214.326175,124,3970.502012
309.026421,243,3977.722089
125.116238,109,3981.314495
56.045042,97,3984.366374
365.329193,561,3999.947556
390.473443,1001,4026.674226
431.674045,1001,4056.300363
2057.040294,1001,4085.175169
79.089354,92,4088.159584
621.671809,686,4107.630058
1603.704259,1001,4134.850051
2039.049453,1001,4162.314826
38.276708,56,4164.25508
1104.891338,1001,4191.281554
1983.450775,1001,4218.288127
1794.381707,1001,4245.706663
172.1814,119,4249.297965
2403.203357,1001,4276.791493
2270.909842,1001,4303.982275
1786.435348,1001,4331.321111
2457.662913,1001,4358.786597
2033.77595,1001,4386.044502
2001.656025,1001,4413.116163
142.213119,218,4419.327274
241.42222,250,4426.482044
2469.754268,1001,4453.669559
139.381182,151,4458.147068
1868.515919,1001,4485.364666
582.229945,564,4501.053761
2591.008445,1001,4527.903015
1453.788255,1001,4555.077332
2578.559976,1001,4582.237668
137.634872,440,4594.463973
63.541395,275,4602.052129
52.852072,351,4611.987649
2512.550285,1001,4639.21697
40.407942,67,4641.494879
2801.820328,1001,4672.358416
3099.48961,1001,4699.681847
1852.309818,1001,4726.66553
2725.721857,1001,4753.57928
202.524394,131,4757.585146
3026.140565,1001,4785.012218
3008.393839,1001,4812.349214
3091.867732,1001,4839.470642
3109.295552,1001,4866.417181
2942.037995,1001,4893.186542
2984.52984,1001,4920.065866
3059.740374,1001,4947.526518
3085.310025,1001,4974.715091
3080.056263,1001,5002.07317
3085.840127,1001,5029.120126
3185.681778,1001,5056.246587
3108.541608,1001,5083.019862
3017.412854,1001,5109.824256
2926.855106,1001,5136.785506
2985.29941,1001,5163.734649
3056.16848,1001,5191.237206
3015.698444,1001,5218.276925
3151.381006,1001,5245.435983
2962.678666,1001,5276.218859
2599.328454,1001,5303.954345
3002.214801,1001,5330.998594
3240.132809,1001,5358.194845
2553.075741,1001,5385.289545
2847.357194,1001,5412.5074
2853.557297,1001,5439.770561
2714.752315,1001,5466.971926
2664.362234,1001,5493.94993
1885.866972,1001,5520.972498
2586.205059,1001,5548.233485
3152.317698,1001,5587.576944
2372.804563,1001,5642.637834
2104.560491,1001,5705.373718
